日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA30,MA60
2021-01-04,39.4,41.1,41.61,38.96,11962,50032097.0,6.73,4.31,1.7,7.23,,,,
2021-01-05,41.11,40.83,41.53,40.13,8694,36426017.0,3.41,-0.66,-0.27,5.26,,,,
2021-01-06,40.92,38.98,40.92,38.98,9035,36626809.0,4.75,-4.53,-1.85,5.46,,,,
2021-01-07,39.13,36.78,39.13,36.53,10360,39880824.0,6.67,-5.64,-2.2,6.26,,,,
2021-01-08,36.72,37.09,37.31,35.76,7040,26565262.0,4.21,0.84,0.31,4.26,38.956,,,
2021-01-11,36.54,35.73,37.39,35.35,8119,30028809.0,5.5,-3.67,-1.36,4.91,37.882,,,
2021-01-12,35.89,35.53,36.13,35.35,4410,16183799.0,2.18,-0.56,-0.2,2.67,36.821999999999996,,,
2021-01-13,35.47,34.54,35.59,34.51,7516,27023515.0,3.04,-2.79,-0.99,4.54,35.934000000000005,,,
2021-01-14,34.64,35.43,36.44,33.79,8476,30779821.0,7.67,2.58,0.89,5.13,35.664,,,
2021-01-15,35.42,37.04,37.42,35.05,9849,37226544.0,6.69,4.54,1.61,5.96,35.653999999999996,37.305,,
2021-01-18,36.94,36.5,37.23,36.25,6630,24922426.0,2.65,-1.46,-0.54,4.01,35.80800000000001,36.845,,
2021-01-19,36.2,36.84,37.81,36.15,8354,31963095.0,4.55,0.93,0.34,5.05,36.07000000000001,36.446,,
2021-01-20,36.83,36.77,37.43,36.43,4570,17310133.0,2.71,-0.19,-0.07,2.76,36.516,36.22500000000001,,
2021-01-21,37.1,36.71,37.41,36.22,4029,15184380.0,3.24,-0.16,-0.06,2.44,36.772000000000006,36.218,,
2021-01-22,36.33,35.02,36.7,34.89,7166,26184635.0,4.93,-4.6,-1.69,4.33,36.368,36.011,,
2021-01-25,34.91,35.97,35.97,34.13,6927,25203160.0,5.25,2.71,0.95,4.19,36.26200000000001,36.035000000000004,,
2021-01-26,35.89,35.73,36.68,35.46,4656,17213293.0,3.39,-0.67,-0.24,2.82,36.040000000000006,36.05499999999999,,
2021-01-27,35.43,35.23,36.21,35.14,3228,11740223.0,2.99,-1.4,-0.5,1.95,35.732,36.124,,
2021-01-28,35.07,34.76,35.62,34.74,3726,13447388.0,2.5,-1.33,-0.47,2.25,35.342,36.057,,
2021-01-29,34.76,33.6,34.89,33.28,4401,15396578.0,4.63,-3.34,-1.16,2.66,35.058,35.713,,
