日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA30,MA60
2021-01-04,5.13,5.21,5.26,4.98,1378795,758173216.0,5.57,3.58,0.18,9.72,,,,
2021-01-05,5.08,4.97,5.1,4.9,906527,483786736.0,3.84,-4.61,-0.24,6.39,,,,
2021-01-06,5.01,4.76,5.01,4.71,717790,373419408.0,6.04,-4.23,-0.21,5.06,,,,
2021-01-07,4.75,4.69,4.81,4.65,535503,271872176.0,3.36,-1.47,-0.07,3.78,,,,
2021-01-08,4.57,4.38,4.63,4.25,685976,324093936.0,8.1,-6.61,-0.31,4.84,4.802,,,
2021-01-11,4.36,4.06,4.38,4.05,655550,299158368.0,7.53,-7.31,-0.32,4.62,4.572,,,
2021-01-12,4.02,4.09,4.17,3.98,447250,197722072.0,4.68,0.74,0.03,3.15,4.396,,,
2021-01-13,4.08,3.91,4.1,3.88,464194,199896299.0,5.38,-4.4,-0.18,3.27,4.226,,,
2021-01-14,3.92,3.89,3.98,3.84,311362,132575604.0,3.58,-0.51,-0.02,2.2,4.066000000000001,,,
2021-01-15,3.9,3.98,3.99,3.88,251872,107997740.0,2.83,2.31,0.09,1.78,3.9859999999999998,4.394,,
2021-01-18,3.99,3.97,4.05,3.96,312471,136002307.0,2.26,-0.25,-0.01,2.2,3.968,4.27,,
2021-01-19,3.99,3.99,4.05,3.98,277864,121198997.0,1.76,0.5,0.02,1.96,3.9480000000000004,4.172,,
2021-01-20,3.98,4.06,4.09,3.96,353029,155045514.0,3.26,1.75,0.07,2.49,3.978,4.102,,
2021-01-21,4.06,4.2,4.34,3.99,534063,240158918.0,8.62,3.45,0.14,3.77,4.04,4.052999999999999,,
2021-01-22,4.16,4.1,4.18,4.08,267986,119802737.0,2.38,-2.38,-0.1,1.89,4.064,4.025,,
2021-01-25,4.14,3.93,4.14,3.91,340340,147886551.0,5.61,-4.15,-0.17,2.4,4.056,4.012,,
2021-01-26,3.93,3.75,3.94,3.74,370151,154074428.0,5.09,-4.58,-0.18,2.61,4.008,3.978,,
2021-01-27,3.75,3.81,3.82,3.67,245751,101158201.0,4.0,1.6,0.06,1.73,3.9579999999999997,3.968,,
