日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA30,MA60
2021-01-04,4.74,4.86,4.96,4.66,207224,99513973.0,6.42,4.07,0.19,2.68,,,,
2021-01-05,4.8,4.78,4.86,4.77,131691,63200616.0,1.85,-1.65,-0.08,1.71,,,,
2021-01-06,4.75,4.67,4.79,4.66,101568,47607404.0,2.72,-2.3,-0.11,1.32,,,,
2021-01-07,4.61,4.44,4.61,4.39,188143,84526987.0,4.71,-4.93,-0.23,2.44,,,,
2021-01-08,4.4,4.45,4.53,4.2,117926,52021187.0,7.43,0.23,0.01,1.53,4.640000000000001,,,
2021-01-11,4.44,4.26,4.44,4.22,138233,59628062.0,4.94,-4.27,-0.19,1.79,4.5200000000000005,,,
2021-01-12,4.22,4.23,4.31,4.19,87164,36936334.0,2.82,-0.7,-0.03,1.13,4.41,,,
2021-01-13,4.24,4.08,4.24,4.06,149019,61299412.0,4.26,-3.55,-0.15,1.93,4.292,,,
2021-01-14,4.09,4.08,4.15,4.0,96660,39425959.0,3.68,0.0,0.0,1.25,4.220000000000001,,,
2021-01-15,4.06,4.11,4.15,4.04,70572,28888782.0,2.7,0.74,0.03,0.91,4.151999999999999,4.396,,
2021-01-18,4.1,4.16,4.25,4.09,77617,32375219.0,3.89,1.22,0.05,1.01,4.132,4.3260000000000005,,
2021-01-19,4.19,4.23,4.27,4.14,112708,47518787.0,3.13,1.68,0.07,1.46,4.132,4.271,,
2021-01-20,4.22,4.18,4.24,4.16,62100,25969475.0,1.89,-1.18,-0.05,0.8,4.151999999999999,4.2219999999999995,,
2021-01-21,4.2,4.21,4.25,4.12,92922,38921900.0,3.11,0.72,0.03,1.2,4.178,4.199,,
2021-01-22,4.22,4.09,4.22,4.07,95366,39231834.0,3.56,-2.85,-0.12,1.24,4.174,4.162999999999999,,
2021-01-25,4.06,3.93,4.06,3.92,133597,53022296.0,3.42,-3.91,-0.16,1.73,4.128,4.130000000000001,,
2021-01-26,3.92,3.92,3.99,3.88,73786,28945279.0,2.8,-0.25,-0.01,0.96,4.066000000000001,4.099,,
2021-01-27,3.92,3.81,3.92,3.8,121313,46607979.0,3.06,-2.81,-0.11,1.57,3.992,4.072,,
2021-01-28,3.8,3.71,3.84,3.71,106203,40148764.0,3.41,-2.62,-0.1,1.38,3.8920000000000003,4.035,,
2021-01-29,3.72,3.58,3.77,3.51,164950,59447097.0,7.01,-3.5,-0.13,2.14,3.79,3.982,,
2021-02-01,3.22,3.42,3.54,3.22,224785,76191376.0,8.94,-4.47,-0.16,2.91,3.688,3.908,,
2021-02-02,3.43,3.46,3.58,3.39,158590,55219318.0,5.56,1.17,0.04,2.05,3.596,3.8310000000000004,,
2021-02-03,3.48,3.36,3.49,3.34,108705,36927212.0,4.34,-2.89,-0.1,1.41,3.5060000000000002,3.749,,
2021-02-04,3.35,3.29,3.38,3.23,115263,37828286.0,4.46,-2.08,-0.07,1.49,3.4219999999999997,3.657,,
2021-02-05,3.32,3.26,3.5,3.25,123493,41188374.0,7.6,-0.91,-0.03,1.6,3.3579999999999997,3.5740000000000003,,
2021-02-08,3.25,3.24,3.3,3.21,72087,23447615.0,2.76,-0.61,-0.02,0.93,3.322,3.505,,
2021-02-09,3.24,3.27,3.3,3.22,80807,26411290.0,2.47,0.93,0.03,1.05,3.2840000000000003,3.44,,
2021-02-10,3.27,3.37,3.37,3.24,106202,35349746.0,3.98,3.06,0.1,1.38,3.286,3.396,,
2021-02-18,3.45,3.62,3.66,3.41,224439,80148673.0,7.42,7.42,0.25,2.91,3.3519999999999994,3.3869999999999996,,
2021-02-19,3.67,3.98,3.98,3.6,329329,126677593.0,10.5,9.94,0.36,4.27,3.496,3.4270000000000005,3.935,
2021-02-22,4.05,4.07,4.25,3.98,378322,156308415.0,6.78,2.26,0.09,4.9,3.6620000000000004,3.492,3.908666666666667,
2021-02-23,4.11,3.95,4.18,3.93,256120,103631925.0,6.14,-2.95,-0.12,3.32,3.7980000000000005,3.5409999999999995,3.8810000000000002,
2021-02-24,4.01,4.05,4.16,4.0,234148,95559762.0,4.05,2.53,0.1,3.03,3.934,3.6100000000000003,3.8603333333333336,
2021-02-25,4.08,3.97,4.1,3.96,150557,60221490.0,3.46,-1.98,-0.08,1.95,4.0040000000000004,3.678,3.844666666666667,
2021-02-26,3.96,4.0,4.06,3.93,154814,61890640.0,3.27,0.76,0.03,2.01,4.008000000000001,3.7520000000000002,3.8296666666666668,
2021-03-01,3.95,4.1,4.17,3.95,168482,68734375.0,5.5,2.5,0.1,2.18,4.014,3.838,3.824333333333333,
2021-03-02,4.08,4.08,4.14,4.03,120580,49184254.0,2.68,-0.49,-0.02,1.56,4.040000000000001,3.9189999999999996,3.8193333333333337,
2021-03-03,4.07,4.11,4.15,4.01,133905,54585747.0,3.43,0.74,0.03,1.73,4.0520000000000005,3.993,3.8203333333333336,
2021-03-04,4.12,4.15,4.27,4.1,235785,98894580.0,4.14,0.97,0.04,3.05,4.088,4.046,3.822666666666666,
2021-03-05,4.11,4.21,4.23,4.11,158457,66217965.0,2.89,1.45,0.06,2.05,4.13,4.069,3.826,
2021-03-08,4.22,4.26,4.3,4.19,173669,73785759.0,2.61,1.19,0.05,2.25,4.162000000000001,4.087999999999999,3.829333333333333,
2021-03-09,4.23,4.06,4.24,3.97,252236,103386694.0,6.34,-4.69,-0.2,3.27,4.158,4.099,3.8236666666666665,
2021-03-10,4.1,3.95,4.17,3.94,184310,73790636.0,5.67,-2.71,-0.11,2.39,4.1259999999999994,4.089,3.8160000000000003,
2021-03-11,3.95,4.05,4.07,3.87,150926,59892102.0,5.06,2.53,0.1,1.95,4.106,4.0969999999999995,3.810666666666667,
2021-03-12,4.09,4.0,4.09,3.96,84709,33924515.0,3.21,-1.23,-0.05,1.1,4.064,4.0969999999999995,3.807666666666667,
2021-03-15,4.05,3.95,4.05,3.92,105214,41722495.0,3.25,-1.25,-0.05,1.36,4.002000000000001,4.082,3.808333333333333,
2021-03-16,3.97,3.94,4.0,3.91,98474,38806643.0,2.28,-0.25,-0.01,1.28,3.978,4.068,3.8089999999999997,
2021-03-17,3.96,3.91,3.96,3.87,99525,38858367.0,2.28,-0.76,-0.03,1.29,3.97,4.048,3.8123333333333336,
2021-03-18,3.9,3.82,3.91,3.81,120490,46196266.0,2.56,-2.3,-0.09,1.56,3.9239999999999995,4.015000000000001,3.8160000000000003,
2021-03-19,3.74,3.83,3.95,3.68,139666,53439257.0,7.07,0.26,0.01,1.81,3.8899999999999997,3.9770000000000003,3.8243333333333336,
2021-03-22,3.84,3.79,3.86,3.76,105026,39823204.0,2.61,-1.04,-0.04,1.36,3.8579999999999997,3.9300000000000006,3.8366666666666664,
2021-03-23,3.75,3.74,3.8,3.72,99076,37096692.0,2.11,-1.32,-0.05,1.28,3.818,3.8980000000000006,3.8460000000000005,
2021-03-24,3.74,3.64,3.74,3.62,102455,37623178.0,3.21,-2.67,-0.1,1.33,3.7640000000000002,3.867,3.8553333333333337,
