日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-04,8.27,8.29,8.38,8.18,90503,75218394.0,2.43,0.85,0.07,1.44
2021-01-05,8.26,8.23,8.34,8.14,88183,72821343.0,2.41,-0.72,-0.06,1.41
2021-01-06,8.22,7.99,8.24,7.96,107992,87071821.0,3.4,-2.92,-0.24,1.72
2021-01-07,7.95,7.56,7.95,7.44,185915,142262331.0,6.38,-5.38,-0.43,2.96
2021-01-08,7.52,7.7,7.84,7.38,121842,93890793.0,6.08,1.85,0.14,1.94
2021-01-11,7.69,7.54,7.86,7.52,101799,78349490.0,4.42,-2.08,-0.16,1.62
2021-01-12,7.55,7.63,7.74,7.43,92814,70860798.0,4.11,1.19,0.09,1.48
2021-01-13,7.66,7.39,7.68,7.38,116701,87528799.0,3.93,-3.15,-0.24,1.86
2021-01-14,7.37,7.59,7.66,7.32,106630,80619743.0,4.6,2.71,0.2,1.7
2021-01-15,7.58,7.67,7.81,7.57,102530,79066664.0,3.16,1.05,0.08,1.63
2021-01-18,7.62,7.77,7.85,7.62,89627,69883091.0,3.0,1.3,0.1,1.43
2021-01-19,7.77,7.9,8.04,7.74,119380,94702029.0,3.86,1.67,0.13,1.9
2021-01-20,7.96,7.84,8.03,7.82,80233,63477901.0,2.66,-0.76,-0.06,1.28
2021-01-21,7.89,8.06,8.27,7.87,168872,137090089.0,5.1,2.81,0.22,2.69
2021-01-22,8.09,7.86,8.12,7.81,98323,77924547.0,3.85,-2.48,-0.2,1.57
2021-01-25,7.79,7.62,7.89,7.59,93250,72267104.0,3.82,-3.05,-0.24,1.49
2021-01-26,7.73,7.92,8.46,7.68,198589,161098596.0,10.24,3.94,0.3,3.17
2021-01-27,7.84,8.14,8.23,7.79,160857,130087046.0,5.56,2.78,0.22,2.56
2021-01-28,8.05,7.99,8.21,7.99,121981,99076511.0,2.7,-1.84,-0.15,1.94
2021-01-29,8.04,7.65,8.16,7.55,138292,107817912.0,7.63,-4.26,-0.34,2.2
2021-02-01,7.58,7.84,7.87,7.48,105516,81083018.0,5.1,2.48,0.19,1.68
2021-02-02,7.8,7.65,7.82,7.6,73757,56935975.0,2.81,-2.42,-0.19,1.18
2021-02-03,7.64,7.39,7.65,7.36,84672,63498809.0,3.79,-3.4,-0.26,1.35
2021-02-04,7.47,7.48,7.57,7.29,90675,67633133.0,3.79,1.22,0.09,1.45
2021-02-05,7.42,7.2,7.53,7.2,66686,49193613.0,4.41,-3.74,-0.28,1.06
2021-02-08,7.23,7.12,7.29,7.08,51985,37503928.0,2.92,-1.11,-0.08,0.83
