日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-12-22,8.62,8.62,8.62,8.62,6,7200.0,0.0,-16.39,-1.69,0.0
2021-12-23,9.37,9.47,9.47,9.37,3005,3006516.0,1.16,9.86,0.85,2.1
2021-12-29,7.08,7.08,7.08,7.08,20,20000.0,0.0,-25.24,-2.39,0.01
2021-12-30,8.62,8.62,8.62,8.62,2,2400.0,0.0,21.75,1.54,0.0
2021-12-31,8.23,8.23,8.23,8.23,4,4600.0,0.0,-4.52,-0.39,0.0
2022-01-12,7.08,7.08,7.08,7.08,5,5005.0,0.0,-13.97,-1.15,0.0
2022-01-13,7.08,7.12,7.12,7.08,24,24103.0,0.56,0.56,0.04,0.02
2022-01-18,7.08,7.08,7.08,7.08,8,8000.0,0.0,-0.56,-0.04,0.01
2022-01-19,7.11,7.11,7.11,7.11,1,1004.0,0.0,0.42,0.03,0.0
2022-01-28,9.77,10.15,10.15,9.77,7,8886.0,5.34,42.76,3.04,0.0
2022-02-07,10.23,11.6,11.69,10.23,13,20782.0,14.38,14.29,1.45,0.01
2022-02-08,11.77,12.55,12.55,11.77,10,16437.0,6.72,8.19,0.95,0.01
2022-02-09,12.56,12.56,12.56,12.56,2,2603.0,0.0,0.08,0.01,0.0
2022-02-10,12.55,12.55,12.55,12.55,10,17120.0,0.0,-0.08,-0.01,0.01
2022-02-11,13.88,13.88,13.88,13.88,3,5652.0,0.0,10.6,1.33,0.0
2022-02-14,14.06,14.06,14.06,14.06,2,3816.0,0.0,1.3,0.18,0.0
2022-02-16,14.79,15.05,15.05,14.79,8,16583.0,1.85,7.04,0.99,0.01
2022-02-22,14.77,14.77,14.77,14.77,7,13980.0,0.0,-1.86,-0.28,0.0
2022-02-25,16.1,16.1,16.1,16.1,1,2173.0,0.0,9.0,1.33,0.0
2022-04-06,15.52,15.52,15.52,15.52,2,4196.0,0.0,-3.6,-0.58,0.0
2022-04-07,13.99,10.92,13.99,10.92,3,5298.0,19.78,-29.64,-4.6,0.0
2022-04-08,10.93,10.93,10.93,10.93,1,1501.0,0.0,0.09,0.01,0.0
2022-04-19,10.92,9.38,10.92,9.38,4,6395.0,14.09,-14.18,-1.55,0.0
2022-05-12,12.07,12.07,12.07,12.07,1,1649.0,0.0,28.68,2.69,0.0
2022-06-09,9.54,9.61,9.61,9.54,26,33678.0,0.58,-20.38,-2.46,0.06
2022-06-15,10.31,10.31,10.31,10.31,4,6272.0,0.0,7.28,0.7,0.01
2022-06-16,9.92,9.92,9.92,9.92,2,2700.0,0.0,-3.78,-0.39,0.0
2022-06-17,9.92,9.92,9.92,9.92,3,4047.0,0.0,0.0,0.0,0.01
2022-06-24,11.08,11.08,11.08,11.08,4,6660.0,0.0,11.69,1.16,0.01
2022-06-28,11.08,14.15,14.15,11.08,25,40188.0,27.71,27.71,3.07,0.06
2022-06-29,14.15,14.15,14.15,14.15,1,1900.0,0.0,0.0,0.0,0.0
2022-11-18,9.79,9.88,10.22,9.62,44846,60746312.74,5.82,-4.17,-0.43,25.92
2022-11-21,9.92,10.15,10.35,9.85,28245,39217595.6,5.06,2.73,0.27,18.51
