日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA30,MA60
2021-01-04,7.91,8.03,8.2,7.74,72167,57120214.0,5.82,1.52,0.12,1.08,,,,
2021-01-05,7.94,7.83,7.96,7.81,43309,34096098.0,1.87,-2.49,-0.2,0.65,,,,
2021-01-06,7.85,7.63,7.91,7.61,40692,31319075.0,3.83,-2.55,-0.2,0.61,,,,
2021-01-07,7.6,7.38,7.71,7.36,44474,33450900.0,4.59,-3.28,-0.25,0.66,,,,
2021-01-08,7.38,7.35,7.43,7.13,31851,23166058.0,4.07,-0.41,-0.03,0.48,7.644,,,
2021-01-11,7.28,7.02,7.28,6.9,55894,39305526.0,5.17,-4.49,-0.33,0.83,7.441999999999998,,,
2021-01-12,6.97,6.92,7.08,6.87,35150,24454924.0,2.99,-1.42,-0.1,0.52,7.26,,,
2021-01-13,6.95,6.68,6.95,6.64,38281,25732134.0,4.48,-3.47,-0.24,0.57,7.07,,,
2021-01-14,6.66,6.89,7.03,6.59,35100,23803464.0,6.59,3.14,0.21,0.52,6.9719999999999995,,,
2021-01-15,6.88,7.02,7.04,6.77,31326,21748147.0,3.92,1.89,0.13,0.47,6.906000000000001,7.275,,
2021-01-18,6.94,7.0,7.07,6.94,24891,17469327.0,1.85,-0.28,-0.02,0.37,6.901999999999999,7.172,,
2021-01-19,7.0,7.1,7.2,6.93,26378,18693509.0,3.86,1.43,0.1,0.39,6.938,7.098999999999999,,
2021-01-20,7.0,6.93,7.12,6.92,20978,14651784.0,2.82,-2.39,-0.17,0.31,6.9879999999999995,7.028999999999999,,
2021-01-21,6.9,7.02,7.05,6.79,26708,18464483.0,3.75,1.3,0.09,0.4,7.014,6.992999999999999,,
2021-01-22,6.98,6.85,7.0,6.85,18032,12443072.0,2.14,-2.42,-0.17,0.27,6.9799999999999995,6.943,,
2021-01-25,6.95,6.81,7.0,6.76,20288,13916945.0,3.5,-0.58,-0.04,0.3,6.942,6.922,,
2021-01-26,6.71,6.71,6.83,6.68,18642,12567927.0,2.2,-1.47,-0.1,0.28,6.864,6.901000000000001,,
2021-01-27,6.68,6.62,6.7,6.59,22154,14696705.0,1.64,-1.34,-0.09,0.33,6.802,6.8950000000000005,,
2021-01-28,6.61,6.5,6.74,6.46,23276,15359960.0,4.23,-1.81,-0.12,0.35,6.697999999999999,6.856,,
2021-01-29,6.6,6.65,6.79,6.46,32966,21804790.0,5.08,2.31,0.15,0.49,6.6579999999999995,6.819,,
2021-02-01,6.64,6.82,6.84,6.6,37891,25556148.0,3.61,2.56,0.17,0.57,6.659999999999999,6.800999999999999,,
2021-02-02,6.75,6.82,6.93,6.72,29449,20152476.0,3.08,0.0,0.0,0.44,6.682,6.773000000000001,,
2021-02-03,6.74,6.78,6.93,6.64,21671,14717648.0,4.25,-0.59,-0.04,0.32,6.714,6.758,,
2021-02-04,6.75,6.65,6.82,6.55,19304,12908889.0,3.98,-1.92,-0.13,0.29,6.744,6.720999999999999,,
2021-02-05,6.73,6.91,7.14,6.66,37089,25625054.0,7.22,3.91,0.26,0.55,6.796000000000001,6.726999999999999,,
2021-02-08,6.91,7.06,7.12,6.87,34871,24517343.0,3.62,2.17,0.15,0.52,6.843999999999999,6.752000000000001,,
2021-02-09,7.05,7.09,7.15,6.96,27922,19765696.0,2.69,0.42,0.03,0.42,6.898000000000001,6.790000000000001,,
2021-02-10,7.02,7.11,7.14,7.0,21243,15064657.0,1.97,0.28,0.02,0.32,6.964,6.839,,
2021-02-18,7.25,7.36,7.45,7.18,35127,25781815.0,3.8,3.52,0.25,0.52,7.106,6.925,,
2021-02-19,7.3,7.61,7.68,7.3,45103,34044289.0,5.16,3.4,0.25,0.67,7.2459999999999996,7.020999999999999,7.038333333333333,
2021-02-22,7.56,7.57,7.69,7.54,45835,34816038.0,1.97,-0.53,-0.04,0.68,7.348000000000001,7.095999999999999,7.023,
2021-02-23,7.51,7.66,7.77,7.4,37439,28417341.0,4.89,1.19,0.09,0.56,7.462000000000001,7.1800000000000015,7.017333333333334,
2021-02-24,7.68,7.91,8.11,7.63,78669,62284506.0,6.27,3.26,0.25,1.17,7.622,7.293000000000001,7.026666666666666,
2021-02-25,7.92,7.8,7.97,7.73,45316,35474962.0,3.03,-1.39,-0.11,0.68,7.710000000000001,7.4079999999999995,7.040666666666667,
2021-02-26,7.72,7.78,7.95,7.66,33873,26552541.0,3.72,-0.26,-0.02,0.51,7.744,7.495,7.055000000000001,
2021-03-01,7.75,7.95,8.0,7.72,44170,35062115.0,3.6,2.19,0.17,0.66,7.82,7.5840000000000005,7.085999999999999,
2021-03-02,8.02,7.96,8.08,7.83,45606,36480337.0,3.14,0.13,0.01,0.68,7.88,7.670999999999999,7.120666666666667,
2021-03-03,7.96,8.01,8.05,7.9,31740,25395957.0,1.88,0.63,0.05,0.47,7.9,7.761,7.165,
2021-03-04,8.02,7.91,8.05,7.86,34701,27551180.0,2.37,-1.25,-0.1,0.52,7.922,7.816,7.199,
2021-03-05,7.96,8.0,8.09,7.67,47966,37903524.0,5.31,1.14,0.09,0.72,7.965999999999999,7.8549999999999995,7.2316666666666665,
2021-03-08,7.98,7.72,8.17,7.72,36718,28989461.0,5.63,-3.5,-0.28,0.55,7.92,7.87,7.2556666666666665,
2021-03-09,7.72,7.82,8.05,7.46,43655,34124242.0,7.64,1.3,0.1,0.65,7.892,7.886,7.279666666666667,
2021-03-10,7.75,7.67,7.89,7.63,25956,20114256.0,3.32,-1.92,-0.15,0.39,7.824,7.862,7.304333333333333,
2021-03-11,7.66,7.84,7.88,7.64,21102,16369882.0,3.13,2.22,0.17,0.31,7.81,7.866,7.331666666666667,
2021-03-12,7.84,8.09,8.15,7.77,53804,43064655.0,4.85,3.19,0.25,0.8,7.828,7.897,7.373,
2021-03-15,8.04,8.65,8.66,8.0,111977,94775611.0,8.16,6.92,0.56,1.67,8.014,7.9670000000000005,7.434333333333333,
2021-03-16,8.67,8.6,9.15,8.44,118532,103660140.0,8.21,-0.58,-0.05,1.77,8.17,8.031,7.497333333333334,
2021-03-17,8.54,8.54,8.88,8.35,70143,60430408.0,6.16,-0.7,-0.06,1.05,8.344,8.084,7.561333333333334,
2021-03-18,8.47,8.7,8.78,8.44,66001,57037345.0,3.98,1.87,0.16,0.98,8.516,8.163,7.634666666666667,
