日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-12,2.68,3.38,4.29,2.67,152585,61048415.0,62.07,29.5,0.77,56.95
2021-01-13,3.28,3.8,3.86,3.28,36264,16612145.0,17.16,12.43,0.42,13.53
2021-01-14,3.96,4.06,4.12,3.79,15850,8065237.0,8.68,6.84,0.26,5.92
2021-01-15,4.07,3.68,4.13,3.58,24601,12042091.0,13.55,-9.36,-0.38,9.18
2021-01-18,3.68,4.0,4.03,3.58,13636,6776609.0,12.23,8.7,0.32,5.09
2021-01-19,3.96,4.15,4.27,3.96,9774,5198598.0,7.75,3.75,0.15,3.65
2021-01-20,4.15,4.59,4.78,4.15,16151,9339256.0,15.18,10.6,0.44,6.03
2021-01-21,4.71,5.37,5.42,4.56,11701,7431945.0,18.74,16.99,0.78,4.37
2021-01-22,5.46,6.88,6.92,5.46,21294,16481522.0,27.19,28.12,1.51,7.95
2021-01-25,7.19,6.83,8.53,6.44,19826,17754135.0,30.38,-0.73,-0.05,7.4
2021-01-26,6.96,7.04,7.35,6.79,8737,7768388.0,8.2,3.07,0.21,3.26
2021-01-27,6.88,6.19,7.37,5.79,11845,9726806.0,22.44,-12.07,-0.85,4.42
2021-01-28,5.96,5.33,6.11,5.28,10331,7319053.0,13.41,-13.89,-0.86,3.86
2021-01-29,5.46,5.21,5.62,5.04,7057,4764715.0,10.88,-2.25,-0.12,2.63
2021-02-01,5.11,5.15,5.49,4.77,10954,7073115.0,13.82,-1.15,-0.06,4.09
2021-02-02,5.21,5.17,5.24,4.94,4638,2973702.0,5.83,0.39,0.02,1.73
2021-02-03,5.11,5.48,5.49,5.11,5599,3793912.0,7.35,6.0,0.31,2.09
2021-02-04,5.54,5.91,5.96,5.54,6454,4685162.0,7.66,7.85,0.43,2.41
2021-02-05,5.79,5.88,6.14,5.76,4849,3633571.0,6.43,-0.51,-0.03,1.81
2021-02-08,5.88,4.87,5.94,4.63,9499,6111342.0,22.28,-17.18,-1.01,3.55
2021-02-09,4.74,4.88,4.92,4.48,5989,3593481.0,9.03,0.21,0.01,2.24
2021-02-10,4.76,4.93,5.2,4.76,5108,3203435.0,9.02,1.02,0.05,1.91
2021-02-18,4.85,4.76,4.96,4.7,7301,4457767.0,5.27,-3.45,-0.17,2.72
2021-02-19,4.86,4.78,4.86,4.58,4953,2984441.0,5.88,0.42,0.02,1.85
2021-02-22,4.71,4.8,4.81,4.64,5692,3419195.0,3.56,0.42,0.02,2.12
2021-02-23,4.73,4.7,4.8,4.68,2069,1242459.0,2.5,-2.08,-0.1,0.77
2021-02-24,4.61,4.74,4.79,4.61,5259,3171052.0,3.83,0.85,0.04,1.96
2021-02-25,4.67,4.69,4.75,4.64,1197,715793.0,2.32,-1.05,-0.05,0.45
2021-02-26,4.71,4.66,4.74,4.64,1982,1182721.0,2.13,-0.64,-0.03,0.74
2021-03-01,4.84,4.7,4.84,4.64,2657,1592726.0,4.29,0.86,0.04,0.99
2021-03-02,4.71,4.68,4.73,4.66,2856,1710802.0,1.49,-0.43,-0.02,1.07
2021-03-03,4.66,4.75,4.76,4.59,4060,2427217.0,3.63,1.5,0.07,1.44
