日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA30,MA60
2021-01-04,4.96,5.17,5.2,4.93,124733,84306766.0,5.42,3.82,0.19,0.9,,,,
2021-01-05,5.17,5.17,5.21,5.11,67900,46346122.0,1.93,0.0,0.0,0.49,,,,
2021-01-06,5.14,5.08,5.18,5.03,74117,50035883.0,2.9,-1.74,-0.09,0.53,,,,
2021-01-07,5.04,4.99,5.07,4.91,82186,54619100.0,3.15,-1.77,-0.09,0.59,,,,
2021-01-08,5.0,4.97,5.01,4.86,56705,37458957.0,3.01,-0.4,-0.02,0.41,5.076,,,
2021-01-11,4.97,4.73,4.98,4.67,117245,75884141.0,6.24,-4.83,-0.24,0.85,4.988,,,
2021-01-12,4.71,4.75,4.77,4.68,59725,38231870.0,1.9,0.42,0.02,0.43,4.904,,,
2021-01-13,4.75,4.58,4.76,4.5,99497,62230330.0,5.47,-3.58,-0.17,0.72,4.804,,,
2021-01-14,4.56,4.62,4.7,4.49,63284,39717686.0,4.59,0.87,0.04,0.46,4.7299999999999995,,,
2021-01-15,4.58,4.68,4.71,4.58,40399,25619235.0,2.81,1.3,0.06,0.29,4.672,4.8740000000000006,,
2021-01-18,4.7,4.74,4.76,4.68,45569,29137685.0,1.71,1.28,0.06,0.33,4.674,4.831,,
2021-01-19,4.74,4.73,4.8,4.68,48038,30718201.0,2.53,-0.21,-0.01,0.35,4.67,4.787,,
2021-01-20,4.76,4.71,4.77,4.66,31012,19723759.0,2.33,-0.42,-0.02,0.22,4.696,4.75,,
2021-01-21,4.71,4.69,4.72,4.65,60927,38705083.0,1.49,-0.42,-0.02,0.44,4.709999999999999,4.720000000000001,,
2021-01-22,4.69,4.62,4.69,4.6,46162,29062567.0,1.92,-1.49,-0.07,0.33,4.6979999999999995,4.6850000000000005,,
2021-01-25,4.56,4.42,4.61,4.41,79868,49234525.0,4.33,-4.33,-0.2,0.58,4.634,4.654,,
2021-01-26,4.43,4.42,4.49,4.39,40648,24840320.0,2.26,0.0,0.0,0.29,4.572,4.621,,
2021-01-27,4.42,4.45,4.52,4.42,37023,22706742.0,2.26,0.68,0.03,0.27,4.5200000000000005,4.6080000000000005,,
2021-01-28,4.43,4.38,4.48,4.36,36164,21982148.0,2.7,-1.57,-0.07,0.26,4.458,4.584,,
2021-01-29,4.38,4.44,4.49,4.31,67043,40584441.0,4.11,1.37,0.06,0.48,4.422,4.5600000000000005,,
2021-02-01,4.38,4.42,4.46,4.32,46700,28313644.0,3.15,-0.45,-0.02,0.34,4.422,4.5280000000000005,,
2021-02-02,4.41,4.42,4.42,4.35,40224,24335499.0,1.58,0.0,0.0,0.29,4.422,4.497,,
2021-02-03,4.42,4.55,4.6,4.34,86223,53057099.0,5.88,2.94,0.13,0.62,4.441999999999999,4.481,,
2021-02-04,4.53,4.56,4.58,4.39,64267,39518650.0,4.18,0.22,0.01,0.46,4.478,4.468,,
2021-02-05,4.53,4.55,4.66,4.53,52862,33058562.0,2.85,-0.22,-0.01,0.38,4.5,4.461,,
2021-02-08,4.52,4.64,4.69,4.52,67484,42525868.0,3.74,1.98,0.09,0.49,4.544,4.483,,
2021-02-09,4.6,4.85,4.89,4.59,87762,56597345.0,6.47,4.53,0.21,0.63,4.63,4.526,,
2021-02-10,4.85,4.8,4.89,4.73,68082,43984195.0,3.3,-1.03,-0.05,0.49,4.68,4.561,,
2021-02-18,4.88,4.83,4.89,4.78,59604,38758181.0,2.29,0.63,0.03,0.43,4.734,4.606,,
2021-02-19,4.86,4.93,4.94,4.8,65688,43051436.0,2.9,2.07,0.1,0.47,4.8100000000000005,4.654999999999999,4.696333333333333,
2021-02-22,4.92,4.88,5.0,4.86,83998,55506902.0,2.84,-1.01,-0.05,0.61,4.858,4.700999999999999,4.686666666666667,
2021-02-23,4.86,4.84,4.91,4.74,69039,44808578.0,3.48,-0.82,-0.04,0.5,4.856,4.743,4.675666666666666,
2021-02-24,4.84,4.85,4.98,4.79,67075,44027293.0,3.93,0.21,0.01,0.48,4.866,4.773,4.668000000000001,
2021-02-25,4.85,4.79,4.89,4.77,49035,31747600.0,2.47,-1.24,-0.06,0.35,4.858,4.796,4.661333333333333,
2021-02-26,4.75,4.72,4.77,4.66,45106,28808121.0,2.3,-1.46,-0.07,0.33,4.816,4.813,4.6530000000000005,
2021-03-01,4.73,4.84,4.85,4.73,47627,30831807.0,2.54,2.54,0.12,0.34,4.808,4.833,4.656666666666666,
2021-03-02,4.85,4.81,4.88,4.79,32643,21201230.0,1.86,-0.62,-0.03,0.24,4.802,4.829,4.658666666666666,
2021-03-03,4.8,4.86,4.87,4.77,38204,24859393.0,2.08,1.04,0.05,0.28,4.803999999999999,4.834999999999999,4.668,
2021-03-04,4.86,4.86,4.88,4.8,40045,26077701.0,1.65,0.0,0.0,0.29,4.818,4.837999999999999,4.676,
2021-03-05,4.84,4.88,4.91,4.8,49383,32284576.0,2.26,0.41,0.02,0.36,4.85,4.833,4.682666666666666,
2021-03-08,4.9,4.78,4.94,4.78,56559,36966700.0,3.28,-2.05,-0.1,0.41,4.838,4.823,4.684,
2021-03-09,4.78,4.78,4.87,4.59,62695,40258398.0,5.86,0.0,0.0,0.45,4.832000000000001,4.817,4.685666666666666,
2021-03-10,4.79,4.67,4.83,4.66,33747,21528686.0,3.56,-2.3,-0.11,0.24,4.7940000000000005,4.7989999999999995,4.684333333333333,
2021-03-11,4.67,4.81,4.84,4.64,51626,33172750.0,4.28,3.0,0.14,0.37,4.784,4.801,4.688333333333333,
2021-03-12,4.81,4.86,4.89,4.75,58827,38295686.0,2.91,1.04,0.05,0.42,4.779999999999999,4.8149999999999995,4.6963333333333335,
2021-03-15,4.86,4.97,5.05,4.84,90760,60215911.0,4.32,2.26,0.11,0.65,4.818,4.828,4.714666666666667,
2021-03-16,4.97,4.97,5.0,4.9,53353,35318145.0,2.01,0.0,0.0,0.38,4.856,4.843999999999999,4.7330000000000005,
2021-03-17,4.96,4.89,4.97,4.86,45393,29852313.0,2.21,-1.61,-0.08,0.33,4.9,4.8469999999999995,4.747666666666666,
2021-03-18,4.87,4.95,5.01,4.87,52779,34946825.0,2.86,1.23,0.06,0.38,4.928,4.856,4.766666666666667,
2021-03-19,4.91,4.97,5.05,4.88,74894,49812173.0,3.43,0.4,0.02,0.54,4.95,4.865,4.7843333333333335,
2021-03-22,4.97,5.13,5.13,4.94,88972,59985905.0,3.82,3.22,0.16,0.64,4.981999999999999,4.9,4.808000000000001,
2021-03-23,5.13,5.04,5.16,5.02,62645,42192420.0,2.73,-1.75,-0.09,0.45,4.996,4.926,4.828666666666666,
2021-03-24,5.03,4.93,5.09,4.91,70028,46567847.0,3.57,-2.18,-0.11,0.51,5.004,4.952,4.841333333333334,
2021-03-25,4.91,4.9,4.96,4.88,46046,30286248.0,1.62,-0.61,-0.03,0.33,4.994,4.961,4.852666666666667,
2021-03-26,4.92,4.96,4.97,4.89,46333,30659483.0,1.63,1.22,0.06,0.33,4.992,4.971,4.866333333333333,
2021-03-29,4.96,5.03,5.14,4.96,59118,39741636.0,3.63,1.41,0.07,0.43,4.9719999999999995,4.977,4.879333333333333,
2021-03-30,5.01,4.93,5.05,4.89,52376,34669236.0,3.18,-1.99,-0.1,0.38,4.95,4.973,4.882,
2021-03-31,4.91,5.0,5.0,4.91,36260,24043303.0,1.83,1.42,0.07,0.26,4.964,4.984,4.8886666666666665,
