日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA30,MA60
2021-01-04,125.09,124.54,127.23,121.38,8121,241666098.0,4.68,-0.44,-0.55,2.72,,,,
2021-01-05,126.85,126.86,130.21,124.61,8593,260387810.0,4.5,1.86,2.32,2.88,,,,
2021-01-06,128.32,124.01,128.32,122.3,7628,226535888.0,4.75,-2.25,-2.85,2.55,,,,
2021-01-07,122.03,117.6,124.01,117.54,9490,269035376.0,5.22,-5.17,-6.41,3.18,,,,
2021-01-08,117.78,117.81,119.86,117.15,5283,149156089.0,2.3,0.18,0.21,1.77,122.16400000000002,,,
2021-01-11,119.06,118.38,123.05,117.57,7533,215186537.0,4.65,0.48,0.57,2.52,120.93199999999999,,,
2021-01-12,116.63,118.84,120.6,115.01,6529,182668156.0,4.72,0.39,0.46,2.18,119.328,,,
2021-01-13,121.37,122.63,124.93,115.21,12848,369433088.0,8.18,3.19,3.79,4.3,119.05199999999999,,,
2021-01-14,121.37,135.01,138.7,121.37,24246,759674464.0,14.13,10.1,12.38,8.11,122.53400000000002,,,
2021-01-15,135.91,136.79,144.19,134.47,25271,837139440.0,7.2,1.32,1.78,8.46,126.33,124.247,,
2021-01-18,137.82,145.89,151.43,134.77,18107,620606464.0,12.18,6.65,9.1,6.06,131.832,126.38199999999999,,
2021-01-19,145.89,149.26,152.64,145.88,17369,618314384.0,4.63,2.31,3.37,5.81,137.916,128.62199999999999,,
2021-01-20,149.26,146.77,150.86,141.98,12725,442036144.0,5.95,-1.67,-2.49,4.26,142.744,130.898,,
2021-01-21,149.26,150.53,153.49,145.88,14619,521987280.0,5.18,2.56,3.76,4.89,145.848,134.191,,
2021-01-22,149.94,146.09,153.49,142.09,11429,395864352.0,7.57,-2.95,-4.44,3.82,147.708,137.019,,
2021-01-25,134.05,139.69,142.88,131.52,17966,590593696.0,7.78,-4.38,-6.4,6.01,146.46800000000002,139.15,,
2021-01-26,140.79,150.32,151.35,139.72,18881,666748416.0,8.33,7.61,10.63,6.32,146.68,142.298,,
2021-01-27,150.1,151.46,159.32,147.6,15150,551529360.0,7.8,0.76,1.14,5.07,147.618,145.18099999999998,,
2021-01-28,147.62,136.03,150.84,134.47,14387,486073328.0,10.81,-10.19,-15.43,4.81,144.718,145.283,,
2021-01-29,136.05,129.86,139.37,120.65,23416,720378928.0,13.76,-4.54,-6.17,7.84,141.47200000000004,144.59,,
2021-02-01,129.85,134.21,138.84,126.87,9307,297317360.0,9.22,3.35,4.35,3.11,140.376,143.422,,
2021-02-02,134.08,134.47,136.5,130.25,6533,208110079.0,4.66,0.19,0.26,2.19,137.206,141.943,,
2021-02-03,133.62,126.02,135.29,125.73,10618,322887344.0,7.11,-6.28,-8.45,3.55,132.118,139.868,,
2021-02-04,125.56,129.82,131.89,124.13,7857,239251210.0,6.16,3.02,3.8,2.63,130.87599999999998,137.79699999999997,,
2021-02-05,131.09,126.0,132.45,124.15,7281,222540185.0,6.39,-2.94,-3.82,2.44,130.10399999999998,135.788,,
2021-02-08,128.55,128.68,132.91,125.34,5879,181485362.0,6.01,2.13,2.68,1.97,128.998,134.68699999999998,,
2021-02-09,129.67,130.24,132.31,128.67,6849,212454055.0,2.83,1.21,1.56,2.29,128.152,132.679,,
2021-02-10,129.52,126.23,132.36,125.6,7413,224521962.0,5.19,-3.08,-4.01,2.48,128.19400000000002,130.156,,
2021-02-18,128.84,134.89,137.09,126.85,10514,333678528.0,8.11,6.86,8.66,3.52,129.208,130.042,,
2021-02-19,134.8,135.97,136.85,130.24,8064,256472615.0,4.9,0.8,1.08,2.7,131.202,130.653,133.16333333333333,
2021-02-22,136.5,130.45,137.85,130.24,9578,301341072.0,5.6,-4.06,-5.52,3.21,131.55599999999998,130.277,133.36033333333333,
2021-02-23,129.1,123.43,130.66,122.26,11126,331385808.0,6.44,-5.38,-7.02,3.72,130.194,129.173,133.246,
2021-02-24,125.17,125.58,128.4,123.5,6644,200195030.0,3.97,1.74,2.15,2.22,130.06400000000002,129.129,133.29833333333335,
2021-02-25,124.56,122.59,125.84,117.85,9404,270529696.0,6.36,-2.38,-2.99,3.15,127.60400000000001,128.406,133.46466666666666,
2021-02-26,118.79,115.31,123.3,114.18,11753,328772592.0,7.44,-5.94,-7.28,3.93,123.47200000000001,127.33699999999999,133.38133333333334,
2021-03-01,117.36,117.22,120.1,114.19,10640,293947344.0,5.13,1.66,1.91,3.56,120.826,126.191,133.34266666666667,
2021-03-02,119.69,121.37,123.43,119.3,13092,379297008.0,3.52,3.54,4.15,4.38,120.41400000000002,125.304,133.427,
2021-03-03,119.68,118.07,119.72,115.04,9782,272685104.0,3.86,-2.72,-3.3,3.27,118.91199999999999,124.48800000000001,133.275,
2021-03-04,119.25,116.08,120.85,115.03,6877,191880804.0,4.93,-1.69,-1.99,2.3,117.60999999999999,122.607,132.644,
