日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-04,8.65,8.97,9.08,8.6,140955,154795243.0,5.5,2.87,0.25,8.6
2021-01-05,8.83,8.76,9.2,8.74,135804,149614824.0,5.13,-2.34,-0.21,8.29
2021-01-06,8.78,7.8,8.83,7.77,200418,203626506.0,12.1,-10.96,-0.96,12.23
2021-01-07,7.51,6.85,7.7,6.66,195285,179480816.0,13.33,-12.18,-0.95,11.92
2021-01-08,6.74,7.1,7.36,6.44,141899,129213062.0,13.43,3.65,0.25,8.66
2021-01-11,7.02,6.87,7.35,6.79,92196,84292140.0,7.89,-3.24,-0.23,5.63
2021-01-12,6.83,6.48,6.92,6.26,135254,116592090.0,9.61,-5.68,-0.39,8.25
2021-01-13,6.5,6.2,6.5,5.93,142246,118300536.0,8.8,-4.32,-0.28,8.68
2021-01-14,6.3,6.29,6.37,5.95,108437,89504842.0,6.77,1.45,0.09,6.62
2021-01-15,6.2,6.6,6.99,6.2,96950,84539832.0,12.56,4.93,0.31,5.92
2021-01-18,6.7,6.73,6.9,6.51,63738,56386563.0,5.91,1.97,0.13,3.89
2021-01-19,6.74,6.87,6.9,6.65,70583,62693541.0,3.71,2.08,0.14,4.31
2021-01-20,7.09,6.76,7.39,6.73,111900,102359448.0,9.61,-1.6,-0.11,6.83
2021-01-21,6.56,6.8,7.04,6.48,83743,74010836.0,8.28,0.59,0.04,5.11
2021-01-22,6.71,6.97,7.05,6.57,74198,66121367.0,7.06,2.5,0.17,4.53
2021-01-25,6.96,6.85,6.96,6.3,85511,74824888.0,9.47,-1.72,-0.12,5.22
2021-01-26,6.68,6.79,7.02,6.55,58517,51986098.0,6.86,-0.88,-0.06,3.57
2021-01-27,6.8,6.54,6.96,6.5,52766,46490474.0,6.77,-3.68,-0.25,3.22
2021-01-28,6.41,6.5,6.75,6.33,44542,38704573.0,6.42,-0.61,-0.04,2.72
2021-01-29,6.5,6.25,6.5,6.0,63849,53039165.0,7.69,-3.85,-0.25,3.9
2021-02-01,6.16,6.13,6.35,6.1,36168,29976115.0,4.0,-1.92,-0.12,2.21
2021-02-02,6.05,6.19,6.22,5.93,31196,25544103.0,4.73,0.98,0.06,1.9
2021-02-03,6.16,5.81,6.18,5.74,38445,31053116.0,7.11,-6.14,-0.38,2.35
2021-02-04,5.81,5.37,5.85,5.26,61750,46681471.0,10.15,-7.57,-0.44,3.77
2021-02-05,5.42,5.32,5.77,5.28,39152,29678869.0,9.12,-0.93,-0.05,2.39
2021-02-08,5.27,5.01,5.28,5.0,29728,21405803.0,5.26,-5.83,-0.31,1.81
2021-02-09,5.13,5.23,5.32,4.89,41158,29591467.0,8.58,4.39,0.22,2.51
2021-02-10,5.22,5.29,5.42,5.16,25170,18661148.0,4.97,1.15,0.06,1.54
2021-02-18,5.39,5.64,5.73,5.33,35175,27057936.0,7.56,6.62,0.35,2.15
2021-02-19,5.64,5.95,5.99,5.56,36317,28857893.0,7.62,5.5,0.31,2.22
2021-02-22,5.96,5.99,6.29,5.93,51448,42210604.0,6.05,0.67,0.04,3.14
2021-02-23,5.91,5.81,6.07,5.66,38378,30391917.0,6.84,-3.01,-0.18,2.34
2021-02-24,5.85,5.98,6.17,5.82,42710,34739452.0,6.02,2.93,0.17,2.61
2021-02-25,5.98,5.77,6.1,5.75,33750,26801640.0,5.85,-3.51,-0.21,2.06
2021-02-26,5.75,5.88,6.05,5.67,33637,26900040.0,6.59,1.91,0.11,2.05
2021-03-01,5.85,6.04,6.13,5.85,27723,22526906.0,4.76,2.72,0.16,1.69
2021-03-02,6.05,5.95,6.18,5.86,24818,20064778.0,5.3,-1.49,-0.09,1.51
2021-03-03,5.98,6.0,6.08,5.86,21722,17455886.0,3.7,0.84,0.05,1.33
2021-03-04,5.99,5.95,6.06,5.9,24978,20174615.0,2.67,-0.83,-0.05,1.52
2021-03-05,6.3,6.75,7.4,6.3,179943,163348068.0,18.49,13.45,0.8,10.98
2021-03-08,6.32,6.45,6.73,6.32,109879,94442395.0,6.07,-4.44,-0.3,6.71
2021-03-09,6.4,5.87,6.48,5.82,86235,70313860.0,10.23,-8.99,-0.58,5.26
2021-03-10,6.12,5.49,6.14,5.45,70441,54806351.0,11.75,-6.47,-0.38,4.3
2021-03-11,5.51,5.73,5.81,5.28,54917,42112886.0,9.65,4.37,0.24,3.35
2021-03-12,5.71,5.83,5.9,5.65,48845,38448070.0,4.36,1.75,0.1,2.98
2021-03-15,5.83,5.72,5.83,5.63,35923,28100479.0,3.43,-1.89,-0.11,2.19
2021-03-16,5.76,6.25,6.32,5.76,84362,69183766.0,9.79,9.27,0.53,5.15
2021-03-17,6.28,6.18,6.4,6.13,61488,51222928.0,4.32,-1.12,-0.07,3.75
2021-03-18,6.18,5.95,6.21,5.93,45219,36675881.0,4.53,-3.72,-0.23,2.76
2021-03-19,5.9,5.99,6.1,5.87,34766,28130553.0,3.87,0.67,0.04,2.12
2021-03-22,6.23,6.08,6.57,6.04,56841,46946993.0,8.85,1.5,0.09,3.47
2021-03-23,6.07,5.92,6.24,5.8,52150,42052682.0,7.24,-2.63,-0.16,3.18
2021-03-24,5.85,5.87,6.0,5.81,29181,23306842.0,3.21,-0.84,-0.05,1.78
2021-03-25,5.81,5.78,5.88,5.72,29554,23313040.0,2.73,-1.53,-0.09,1.8
2021-03-26,5.79,5.69,5.9,5.67,31039,24241901.0,3.98,-1.56,-0.09,1.89
2021-03-29,5.7,5.54,5.73,5.52,28668,22055413.0,3.69,-2.64,-0.15,1.75
2021-03-30,5.58,5.37,5.63,5.3,30970,23171800.0,5.96,-3.07,-0.17,1.89
2021-03-31,5.35,5.47,5.5,5.35,21365,16100857.0,2.79,1.86,0.1,1.3
2021-04-01,5.45,5.47,5.56,5.37,19597,14824294.0,3.47,0.0,0.0,1.2
2021-04-02,5.5,5.9,6.16,5.47,78427,62386958.0,12.61,7.86,0.43,4.79
2021-04-06,6.01,5.97,6.07,5.8,67246,54077165.0,4.58,1.19,0.07,4.1
2021-04-07,5.94,5.98,6.0,5.87,35268,28335013.0,2.18,0.17,0.01,2.15
2021-04-08,5.94,5.78,5.97,5.76,31035,24725509.0,3.51,-3.34,-0.2,1.89
2021-04-09,5.76,5.8,5.87,5.7,18965,14976973.0,2.94,0.35,0.02,1.16
2021-04-12,5.75,5.57,5.78,5.54,24398,18818953.0,4.14,-3.97,-0.23,1.49
2021-04-13,5.55,5.61,5.83,5.48,30621,23575197.0,6.28,0.72,0.04,1.87
2021-04-14,5.55,5.87,5.87,5.53,30174,23608517.0,6.06,4.63,0.26,1.84
2021-04-15,5.87,5.83,5.95,5.76,18568,14744252.0,3.24,-0.68,-0.04,1.13
2021-04-16,5.94,5.91,5.95,5.75,21120,16850682.0,3.43,1.37,0.08,1.29
2021-04-19,5.95,6.06,6.12,5.9,30803,25013886.0,3.72,2.54,0.15,1.88
2021-04-20,6.02,5.97,6.07,5.9,31343,25340387.0,2.81,-1.49,-0.09,1.91
2021-04-21,5.94,5.85,5.95,5.77,28267,22420336.0,3.02,-2.01,-0.12,1.72
2021-04-22,5.85,6.06,6.15,5.8,41849,33963956.0,5.98,3.59,0.21,2.55
2021-04-23,6.07,6.3,6.33,6.0,67029,55501017.0,5.45,3.96,0.24,4.09
2021-04-26,6.54,6.05,6.57,5.96,67342,55238041.0,9.68,-3.97,-0.25,4.11
2021-04-27,5.65,6.18,6.25,5.58,67377,53794301.0,11.07,2.15,0.13,4.11
2021-04-28,6.09,6.17,6.25,6.0,43755,35855095.0,4.05,-0.16,-0.01,2.67
2021-04-29,6.15,5.96,6.29,5.96,31819,26251861.0,5.35,-3.4,-0.21,1.94
2021-04-30,6.03,6.18,6.18,5.8,23971,19198912.0,6.38,3.69,0.22,1.46
2021-05-06,6.1,5.98,6.15,5.91,19100,15519062.0,3.88,-3.24,-0.2,1.17
2021-05-07,5.92,5.71,5.98,5.71,26747,21201561.0,4.52,-4.52,-0.27,1.63
2021-05-10,5.7,5.73,5.83,5.55,21691,16986712.0,4.9,0.35,0.02,1.32
2021-05-11,5.65,5.75,5.82,5.65,14617,11435862.0,2.97,0.35,0.02,0.89
2021-05-12,5.7,5.82,5.84,5.7,17344,13654263.0,2.43,1.22,0.07,1.06
2021-05-13,5.76,5.7,5.92,5.7,19008,15011145.0,3.78,-2.06,-0.12,1.16
2021-05-14,5.71,5.76,5.83,5.68,24316,19089559.0,2.63,1.05,0.06,1.48
2021-05-17,5.75,5.58,5.77,5.57,28077,21746245.0,3.47,-3.13,-0.18,1.71
2021-05-18,5.59,5.46,5.66,5.38,21699,16424092.0,5.02,-2.15,-0.12,1.32
2021-05-19,5.46,5.54,5.6,5.42,18568,14095974.0,3.3,1.47,0.08,1.13
2021-05-20,5.53,5.69,5.69,5.46,23190,17797678.0,4.15,2.71,0.15,1.42
2021-05-21,5.7,5.6,5.78,5.56,25214,19589946.0,3.87,-1.58,-0.09,1.54
2021-05-24,5.6,5.53,5.6,5.45,18818,14340612.0,2.68,-1.25,-0.07,1.15
2021-05-25,5.62,5.54,5.63,5.49,16290,12453371.0,2.53,0.18,0.01,0.99
2021-05-26,5.54,5.65,5.65,5.5,17111,13156216.0,2.71,1.99,0.11,1.04
2021-05-27,5.65,5.74,5.77,5.6,32100,25120041.0,3.01,1.59,0.09,1.96
2021-05-28,5.69,5.6,5.72,5.55,25569,19752675.0,2.96,-2.44,-0.14,1.56
2021-05-31,5.56,5.67,5.69,5.55,15735,12155273.0,2.5,1.25,0.07,0.96
2021-06-01,5.63,5.92,6.18,5.6,55682,44812647.0,10.23,4.41,0.25,3.4
2021-06-02,5.85,5.95,6.08,5.85,41236,33163016.0,3.89,0.51,0.03,2.52
2021-06-03,5.94,5.91,6.17,5.89,36335,29432270.0,4.71,-0.67,-0.04,2.22
2021-06-04,5.89,6.08,6.15,5.87,46648,37867576.0,4.74,2.88,0.17,2.85
2021-06-07,6.14,6.1,6.23,6.0,36831,30182280.0,3.78,0.33,0.02,2.25
2021-06-08,6.06,6.15,6.18,5.95,45726,37454364.0,3.77,0.82,0.05,2.79
2021-06-09,6.1,6.3,6.42,6.08,59664,49981190.0,5.53,2.44,0.15,3.64
2021-06-10,6.2,6.26,6.33,6.17,38528,32118766.0,2.54,-0.63,-0.04,2.35
2021-06-11,6.26,6.1,6.39,6.05,42924,35513967.0,5.43,-2.56,-0.16,2.62
2021-06-15,6.45,7.23,7.6,6.45,240150,219631440.0,18.85,18.52,1.13,14.65
2021-06-16,6.8,6.9,7.23,6.67,144493,130436791.0,7.75,-4.56,-0.33,8.82
2021-06-17,6.79,7.07,7.25,6.71,120754,110606992.0,7.83,2.46,0.17,7.37
2021-06-18,6.95,6.73,7.08,6.67,97127,86160105.0,5.8,-4.81,-0.34,5.93
2021-06-21,6.68,6.79,6.82,6.61,64490,56903556.0,3.12,0.89,0.06,3.94
2021-06-22,6.8,6.7,6.8,6.55,60399,52889112.0,3.68,-1.33,-0.09,3.69
2021-06-23,6.71,6.99,7.14,6.7,96884,87688304.0,6.57,4.33,0.29,5.91
