日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-12-03,88.75,81.43,96.33,81.41,131832,1168244416.0,26.63,45.36,25.41,68.47
2021-12-06,70.87,65.71,71.52,65.64,89372,615891376.0,7.22,-19.3,-15.72,46.42
2021-12-07,63.55,64.41,67.25,63.15,52312,346661216.0,6.24,-1.98,-1.3,27.17
2021-12-08,63.85,62.94,64.75,62.12,44095,283063328.0,4.08,-2.28,-1.47,22.9
2021-12-09,62.94,64.19,66.68,62.42,52294,342819040.0,6.77,1.99,1.25,27.16
2021-12-10,62.92,61.7,62.93,61.3,44041,278148864.0,2.54,-3.88,-2.49,22.87
2021-12-13,60.86,61.49,61.93,60.85,25709,161066029.0,1.75,-0.34,-0.21,13.35
2021-12-14,61.57,62.39,62.72,61.05,31434,198724193.0,2.72,1.46,0.9,16.33
2021-12-15,62.25,68.45,68.71,62.21,74482,496838608.0,10.42,9.71,6.06,38.68
2021-12-16,67.45,65.39,67.74,64.76,52398,351023392.0,4.35,-4.47,-3.06,27.21
2021-12-17,64.45,62.75,65.09,62.64,38144,247403821.0,3.75,-4.04,-2.64,19.81
2021-12-20,62.64,63.05,63.75,62.3,23179,148979543.0,2.31,0.48,0.3,12.04
2021-12-21,62.75,62.57,62.85,61.46,21201,134250874.0,2.2,-0.76,-0.48,11.01
2021-12-22,62.4,62.67,63.27,62.37,16841,107900300.0,1.44,0.16,0.1,8.75
2021-12-23,62.48,61.12,62.48,60.78,23925,149864138.0,2.71,-2.47,-1.55,12.43
2021-12-24,60.75,58.05,60.75,58.01,26024,156802184.0,4.48,-5.02,-3.07,13.52
2021-12-27,57.7,58.13,58.71,56.8,12361,72997260.0,3.29,0.14,0.08,6.42
2021-12-28,58.55,58.38,58.63,57.63,10843,64288669.0,1.72,0.43,0.25,5.63
2021-12-29,58.02,59.51,60.28,58.02,17353,105115107.0,3.87,1.94,1.13,9.01
2021-12-30,59.51,58.91,59.94,58.91,13396,81128484.0,1.73,-1.01,-0.6,6.96
2021-12-31,58.82,58.92,59.75,58.6,10675,64489016.0,1.95,0.02,0.01,5.54
2022-01-04,58.75,59.1,60.02,58.66,10202,61694751.0,2.31,0.31,0.18,5.3
2022-01-05,59.33,61.11,61.63,58.93,31284,193169709.0,4.57,3.4,2.01,16.25
2022-01-06,60.38,59.72,61.02,59.33,18479,112975789.0,2.77,-2.27,-1.39,9.6
2022-01-07,62.08,62.55,65.77,60.75,51339,332651808.0,8.41,4.74,2.83,26.66
2022-01-10,63.27,75.31,75.31,62.77,110277,790085920.0,20.05,20.4,12.76,57.27
2022-01-11,72.75,67.31,72.75,66.63,91178,641359728.0,8.13,-10.62,-8.0,47.35
2022-01-12,66.76,65.82,68.45,65.17,55780,375334192.0,4.87,-2.21,-1.49,28.97
2022-01-13,66.15,64.27,66.42,64.25,35254,233438048.0,3.3,-2.35,-1.55,18.31
2022-01-14,64.93,68.71,70.46,64.25,66863,459318864.0,9.66,6.91,4.44,34.73
2022-01-17,67.3,65.97,68.05,65.76,41851,283716944.0,3.33,-3.99,-2.74,21.74
2022-01-18,66.27,60.19,66.61,59.14,50560,316794192.0,11.32,-8.76,-5.78,26.26
2022-01-19,59.75,60.3,61.05,59.43,18712,115124930.0,2.69,0.18,0.11,9.72
2022-01-20,60.29,58.38,60.48,58.38,20137,121618287.0,3.48,-3.18,-1.92,10.46
2022-01-21,57.85,58.6,59.04,56.76,19633,115945946.0,3.91,0.38,0.22,10.2
2022-01-24,57.86,56.97,58.47,56.85,15130,88977734.0,2.76,-2.78,-1.63,7.86
2022-01-25,56.76,53.23,56.96,52.88,22398,124868869.0,7.16,-6.56,-3.74,11.63
2022-01-26,53.29,53.78,54.45,53.29,11275,62216249.0,2.18,1.03,0.55,5.86
2022-01-27,53.74,51.77,54.13,51.76,11729,63437591.0,4.41,-3.74,-2.01,6.09
2022-01-28,52.23,53.61,54.19,51.98,12068,65804871.0,4.27,3.55,1.84,6.27
2022-02-07,54.63,55.2,55.74,53.5,14297,79915269.0,4.18,2.97,1.59,7.42
2022-02-08,55.35,55.4,55.44,54.06,9358,52515989.0,2.5,0.36,0.2,4.86
2022-02-09,54.9,56.2,56.62,54.9,10987,62712591.0,3.1,1.44,0.8,5.71
2022-02-10,56.17,55.7,56.17,54.96,8095,45948259.0,2.15,-0.89,-0.5,4.2
2022-02-11,55.36,53.75,55.36,53.52,11006,60993306.0,3.3,-3.5,-1.95,5.72
2022-02-14,53.25,53.64,54.35,52.97,7214,39701251.0,2.57,-0.2,-0.11,3.75
2022-02-15,53.56,54.21,54.51,53.33,8457,46599319.0,2.2,1.06,0.57,4.39
2022-02-16,54.2,55.2,55.35,53.91,10002,56103852.0,2.66,1.83,0.99,5.19
2022-02-17,55.45,54.46,55.45,54.22,11383,63754849.0,2.23,-1.34,-0.74,5.91
