日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-04,25.34,25.8,26.11,25.23,48226,127031096.0,3.45,1.22,0.31,4.03
2021-01-05,25.72,26.99,27.43,25.51,72220,198291896.0,7.44,4.61,1.19,6.04
2021-01-06,27.19,26.13,27.24,25.9,50423,135996692.0,4.96,-3.19,-0.86,4.22
2021-01-07,26.13,24.71,26.13,24.38,58610,150345293.0,6.7,-5.43,-1.42,4.9
2021-01-08,24.61,24.62,24.89,23.77,26930,67486235.0,4.53,-0.36,-0.09,2.25
2021-01-11,24.75,24.68,25.39,24.15,23248,59235607.0,5.04,0.24,0.06,1.94
2021-01-12,24.68,25.11,25.18,24.31,17953,45842418.0,3.53,1.74,0.43,1.5
2021-01-13,25.24,24.31,25.31,24.01,23586,59288660.0,5.18,-3.19,-0.8,1.97
2021-01-14,24.26,23.44,24.26,23.31,27569,66994836.0,3.91,-3.58,-0.87,2.3
2021-01-15,24.09,24.17,24.41,23.69,28964,71692589.0,3.07,3.11,0.73,2.42
2021-01-18,24.32,25.29,25.51,24.32,42692,110117193.0,4.92,4.63,1.12,3.57
2021-01-19,24.93,25.48,25.7,24.81,28708,74871339.0,3.52,0.75,0.19,2.4
2021-01-20,25.11,25.36,25.77,25.11,15519,40462680.0,2.59,-0.47,-0.12,1.3
2021-01-21,25.36,25.29,25.49,25.12,16135,41904998.0,1.46,-0.28,-0.07,1.35
2021-01-22,25.03,25.09,25.54,25.03,19767,51226774.0,2.02,-0.79,-0.2,1.65
2021-01-25,25.31,25.19,25.66,24.52,26996,69672320.0,4.54,0.4,0.1,2.26
2021-01-26,25.38,25.41,26.61,25.24,40885,108723476.0,5.44,0.87,0.22,3.42
2021-01-27,24.76,24.92,25.19,24.02,26728,67677974.0,4.6,-1.93,-0.49,2.23
2021-01-28,24.81,24.28,25.49,24.21,22761,58228875.0,5.14,-2.57,-0.64,1.9
2021-01-29,24.35,24.22,24.76,23.92,18528,46222917.0,3.46,-0.25,-0.06,1.55
2021-02-01,24.22,23.78,24.5,23.76,12702,31277268.0,3.06,-1.82,-0.44,1.06
2021-02-02,23.82,24.38,24.43,23.57,19369,47971394.0,3.62,2.52,0.6,1.62
2021-02-03,24.38,23.39,24.42,23.39,23306,57145631.0,4.22,-4.06,-0.99,1.95
2021-02-04,23.42,21.89,23.59,21.14,55149,125473092.0,10.47,-6.41,-1.5,4.61
2021-02-05,21.61,21.93,22.46,21.34,20175,45779848.0,5.12,0.18,0.04,1.69
2021-02-08,21.91,21.61,21.91,21.33,16186,36015787.0,2.64,-1.46,-0.32,1.35
2021-02-09,21.61,21.99,22.26,21.44,17109,38528698.0,3.79,1.76,0.38,1.43
2021-02-10,22.24,22.66,22.7,21.81,23910,55162866.0,4.05,3.05,0.67,2.0
2021-02-18,22.69,22.76,23.08,22.65,16859,39598300.0,1.9,0.44,0.1,1.41
2021-02-19,22.69,23.4,23.5,22.69,19382,46265477.0,3.56,2.81,0.64,1.62
2021-02-22,23.42,22.59,23.61,22.59,28017,66458112.0,4.36,-3.46,-0.81,2.34
2021-02-23,22.52,21.99,22.63,21.72,22220,50448195.0,4.03,-2.66,-0.6,1.86
2021-02-24,22.03,21.62,22.2,21.55,18087,40696417.0,2.96,-1.68,-0.37,1.51
2021-02-25,21.61,21.83,21.85,21.42,19174,42813727.0,1.99,0.97,0.21,1.6
2021-02-26,21.79,21.43,21.79,21.32,13831,30600295.0,2.15,-1.83,-0.4,1.16
2021-03-01,21.5,22.08,22.16,21.49,15420,34813922.0,3.13,3.03,0.65,1.29
2021-03-02,22.16,21.94,22.2,21.76,10706,24220635.0,1.99,-0.63,-0.14,0.9
2021-03-03,22.02,22.0,22.09,21.62,9055,20424192.0,2.14,0.27,0.06,0.76
2021-03-04,21.81,21.56,22.01,21.53,9083,20294100.0,2.18,-2.0,-0.44,0.76
2021-03-05,21.71,23.04,23.18,21.42,29236,67791045.0,8.16,6.86,1.48,2.44
2021-03-08,23.17,23.12,23.96,22.91,27147,65376232.0,4.56,0.35,0.08,2.27
2021-03-09,23.17,23.12,23.75,22.34,23117,55218568.0,6.1,0.0,0.0,1.93
2021-03-10,23.17,22.32,23.52,22.28,21225,49726549.0,5.36,-3.46,-0.8,1.77
2021-03-11,22.15,22.28,22.39,21.65,11249,25626048.0,3.32,-0.18,-0.04,0.94
2021-03-12,22.28,21.73,22.37,21.71,11191,25273565.0,2.96,-2.47,-0.55,0.94
2021-03-15,21.71,21.87,22.37,21.53,10431,23653413.0,3.87,0.64,0.14,0.87
2021-03-16,22.19,22.27,22.44,21.9,10876,24927808.0,2.47,1.83,0.4,0.91
2021-03-17,22.1,22.62,22.83,22.1,11258,26142997.0,3.28,1.57,0.35,0.94
2021-03-18,22.71,22.41,22.77,22.31,8636,20034583.0,2.03,-0.93,-0.21,0.72
2021-03-19,21.95,21.98,22.47,21.91,9969,22733380.0,2.5,-1.92,-0.43,0.83
2021-03-22,22.45,22.14,22.46,22.02,8130,18661850.0,2.0,0.73,0.16,0.68
2021-03-23,22.18,22.17,22.43,22.02,7392,16885642.0,1.85,0.14,0.03,0.62
2021-03-24,22.17,21.89,22.41,21.87,10905,24866855.0,2.44,-1.26,-0.28,0.91
2021-03-25,21.81,21.55,22.09,21.44,8865,19767239.0,2.97,-1.55,-0.34,0.74
2021-03-26,21.75,21.86,21.96,21.55,7858,17628310.0,1.9,1.44,0.31,0.66
2021-03-29,22.11,22.55,22.97,22.03,22586,52568439.0,4.3,3.16,0.69,1.89
2021-03-30,22.5,22.63,22.79,22.36,11061,25671639.0,1.91,0.35,0.08,0.92
2021-03-31,22.64,22.41,22.69,22.25,6825,15756135.0,1.94,-0.97,-0.22,0.57
2021-04-01,22.41,22.8,22.83,22.18,11515,26775160.0,2.9,1.74,0.39,0.96
2021-04-02,22.78,24.6,24.75,22.6,49334,122495766.0,9.43,7.89,1.8,4.12
2021-04-06,24.33,25.71,25.97,24.33,54173,141908836.0,6.67,4.51,1.11,4.53
2021-04-07,25.8,26.19,26.39,25.45,48880,130810013.0,3.66,1.87,0.48,4.09
2021-04-08,26.41,27.01,27.11,25.99,39401,108145040.0,4.28,3.13,0.82,3.29
2021-04-09,27.01,26.96,27.26,26.65,38934,107735158.0,2.26,-0.19,-0.05,3.26
2021-04-12,26.95,26.2,27.5,25.83,48936,134194570.0,6.19,-2.82,-0.76,4.09
2021-04-13,28.31,26.23,28.31,25.62,105274,287204960.0,10.27,0.11,0.03,8.8
2021-04-14,26.58,29.91,30.31,26.31,147976,435881008.0,15.25,14.03,3.68,12.37
2021-04-15,29.71,31.27,32.06,28.2,106040,327399776.0,12.91,4.55,1.36,8.87
2021-04-16,31.01,31.36,31.96,30.88,59083,189560028.0,3.45,0.29,0.09,4.94
2021-04-19,30.85,32.62,33.07,30.85,68570,225542859.0,7.08,4.02,1.26,5.73
2021-04-20,32.21,32.88,33.48,32.11,56214,189047051.0,4.2,0.8,0.26,4.7
2021-04-21,32.86,32.99,33.4,32.39,48832,164154625.0,3.07,0.33,0.11,4.08
2021-04-22,32.93,33.26,33.37,32.73,33321,112689411.0,1.94,0.82,0.27,2.79
2021-04-23,33.01,32.31,33.26,32.17,64521,214347121.0,3.28,-2.86,-0.95,5.39
2021-04-26,32.16,32.75,33.3,31.48,43230,144294845.0,5.63,1.36,0.44,3.61
2021-04-27,32.48,33.48,33.81,32.31,44167,149755963.0,4.58,2.23,0.73,3.69
2021-04-28,33.35,33.77,33.99,33.01,30044,102815735.0,2.93,0.87,0.29,2.51
2021-04-29,34.16,35.18,36.87,34.01,89234,324282384.0,8.47,4.18,1.41,7.46
2021-04-30,36.02,36.6,36.97,35.12,63692,234488084.0,5.26,4.04,1.42,5.33
2021-05-06,36.32,36.52,36.88,35.63,49327,182123994.0,3.42,-0.22,-0.08,4.12
2021-05-07,36.49,35.61,36.89,35.44,32605,119832543.0,3.97,-2.49,-0.91,2.73
2021-05-10,35.65,34.11,36.23,33.64,68230,240754600.0,7.27,-4.21,-1.5,5.7
2021-05-11,33.91,36.35,36.97,33.8,64185,232041021.0,9.29,6.57,2.24,5.37
2021-05-12,36.29,40.19,40.71,35.87,73044,288013472.0,13.31,10.56,3.84,6.11
2021-05-13,39.61,39.53,42.06,39.36,70679,290147008.0,6.72,-1.64,-0.66,5.91
2021-05-14,40.14,40.88,41.19,39.39,47743,196247669.0,4.55,3.42,1.35,3.99
2021-05-17,40.81,39.76,41.11,38.97,48339,196790931.0,5.23,-2.74,-1.12,4.04
2021-05-18,40.38,41.23,42.14,39.47,41489,173861143.0,6.72,3.7,1.47,3.47
2021-05-19,40.33,40.12,40.82,39.24,40442,164902733.0,3.83,-2.69,-1.11,3.38
2021-05-20,39.99,40.74,41.16,39.95,37244,154599964.0,3.02,1.55,0.62,3.11
2021-05-21,40.88,41.71,42.84,40.64,37797,160776618.0,5.4,2.38,0.97,3.16
2021-05-24,41.83,41.26,42.14,40.83,34252,144021671.0,3.14,-1.08,-0.45,2.86
2021-05-25,41.28,42.4,43.81,41.27,44750,193202530.0,6.16,2.76,1.14,3.74
2021-05-26,42.39,41.97,42.69,40.91,35820,151390324.0,4.2,-1.01,-0.43,2.99
2021-05-27,42.21,42.61,42.97,41.91,23591,101977919.0,2.53,1.52,0.64,1.97
2021-05-28,42.61,42.61,43.71,42.17,26627,115948119.0,3.61,0.0,0.0,2.23
2021-05-31,42.89,46.67,47.07,42.88,57024,262038806.0,9.83,9.53,4.06,4.77
2021-06-01,46.71,46.32,47.17,45.31,36021,168600135.0,3.99,-0.75,-0.35,3.01
2021-06-02,46.32,46.05,47.4,45.99,34933,165599268.0,3.04,-0.58,-0.27,2.92
2021-06-03,46.11,46.31,47.95,46.08,34099,162498358.0,4.06,0.56,0.26,2.85
2021-06-04,46.49,46.39,47.04,45.85,28249,132428792.0,2.57,0.17,0.08,2.36
2021-06-07,46.58,49.99,50.99,46.58,60425,301667696.0,9.51,7.76,3.6,5.05
2021-06-08,49.95,45.07,51.28,44.66,92918,450505696.0,13.24,-9.84,-4.92,7.77
2021-06-09,45.03,41.34,45.49,40.63,151042,655899264.0,10.78,-8.28,-3.73,12.63
2021-06-10,41.3,42.38,43.47,40.35,96402,412067088.0,7.55,2.52,1.04,8.06
2021-06-11,41.99,42.29,43.57,39.49,77737,328892656.0,9.63,-0.21,-0.09,6.5
2021-06-15,41.49,42.87,43.37,40.49,51134,218448141.0,6.81,1.37,0.58,4.28
2021-06-16,42.82,41.47,42.98,40.75,39734,167680676.0,5.2,-3.27,-1.4,3.32
2021-06-17,41.78,43.45,44.34,40.97,44469,193816837.0,8.13,4.77,1.98,3.72
2021-06-18,43.51,41.61,43.98,40.69,65639,278582688.0,7.57,-4.23,-1.84,5.49
2021-06-21,41.99,41.95,43.19,40.94,49478,210148147.0,5.41,0.82,0.34,4.14
2021-06-22,42.0,41.24,42.45,40.35,47743,198739925.0,5.01,-1.69,-0.71,3.99
2021-06-23,41.29,41.29,41.81,40.05,38443,159582614.0,4.27,0.12,0.05,3.21
2021-06-24,41.2,40.8,41.67,40.41,25766,106724035.0,3.05,-1.19,-0.49,2.15
2021-06-25,41.23,40.58,41.23,40.06,24310,99967660.0,2.87,-0.54,-0.22,2.03
2021-06-28,41.31,40.77,41.87,40.49,21556,89573666.0,3.4,0.47,0.19,1.8
2021-06-29,41.19,40.29,41.33,39.59,23280,94657566.0,4.27,-1.18,-0.48,1.95
2021-06-30,40.06,40.3,41.35,39.98,18418,75284344.0,3.4,0.02,0.01,1.54
2021-07-01,40.71,39.35,40.94,39.34,27351,110865235.0,3.97,-2.36,-0.95,2.29
2021-07-02,39.64,38.67,40.28,38.18,38614,152430624.0,5.34,-1.73,-0.68,3.23
2021-07-05,39.24,40.29,41.14,38.07,39672,160843236.0,7.94,4.19,1.62,3.32
2021-07-06,39.71,38.42,40.19,37.55,38712,151263006.0,6.55,-4.64,-1.87,3.24
2021-07-07,39.47,38.24,39.47,37.66,45113,175022580.0,4.71,-0.47,-0.18,3.77
2021-07-08,38.25,37.21,38.31,37.11,39095,149024848.0,3.14,-2.69,-1.03,3.27
2021-07-09,37.76,37.18,38.37,36.32,50996,192293175.0,5.51,-0.08,-0.03,4.26
2021-07-12,36.98,37.22,37.79,36.76,32344,122272011.0,2.77,0.11,0.04,2.7
2021-07-13,37.04,38.75,38.97,37.04,46357,179706175.0,5.19,4.11,1.53,3.88
2021-07-14,37.99,38.47,39.17,37.54,33484,130418146.0,4.21,-0.72,-0.28,2.8
2021-07-15,38.74,38.18,38.98,37.74,28598,111143573.0,3.22,-0.75,-0.29,2.39
2021-07-16,37.87,36.83,38.17,36.71,30840,115807480.0,3.82,-3.54,-1.35,2.58
2021-07-19,36.71,36.41,37.09,36.18,31155,115383492.0,2.47,-1.14,-0.42,2.6
2021-07-20,36.35,37.37,37.74,35.85,30553,114530068.0,5.19,2.64,0.96,2.55
2021-07-21,37.14,37.5,38.64,36.97,31133,119247310.0,4.47,0.35,0.13,2.6
2021-07-22,37.58,36.58,37.97,36.49,21192,79424153.0,3.95,-2.45,-0.92,1.77
2021-07-23,36.66,35.09,36.87,34.89,26066,93755715.0,5.41,-4.07,-1.49,2.18
2021-07-26,35.39,34.41,35.43,33.19,32467,112269726.0,6.38,-1.94,-0.68,2.71
2021-07-27,34.42,32.54,35.25,32.19,35744,122868766.0,8.89,-5.43,-1.87,2.99
2021-07-28,32.3,32.59,33.28,31.66,22494,73909729.0,4.98,0.15,0.05,1.88
2021-07-29,32.89,32.49,33.44,32.29,23892,79222449.0,3.53,-0.31,-0.1,2.0
2021-07-30,32.38,32.85,33.59,32.28,26707,89463722.0,4.03,1.11,0.36,2.23
2021-08-02,31.99,33.39,34.0,31.91,35436,119537294.0,6.36,1.64,0.54,2.96
2021-08-03,33.14,33.08,33.83,32.64,24079,81242878.0,3.56,-0.93,-0.31,2.01
2021-08-04,33.08,32.84,33.39,32.51,22199,74208741.0,2.66,-0.73,-0.24,1.86
2021-08-05,31.75,32.19,32.88,31.69,22402,73437814.0,3.62,-1.98,-0.65,1.87
2021-08-06,31.66,31.49,32.35,31.0,31101,99476805.0,4.19,-2.17,-0.7,2.6
2021-08-09,31.49,32.1,32.82,31.04,45752,149150639.0,5.65,1.94,0.61,3.83
2021-08-10,32.1,33.49,34.1,31.29,64186,212928078.0,8.75,4.33,1.39,5.37
2021-08-11,33.49,31.87,33.53,31.54,59933,196060265.0,5.94,-4.84,-1.62,5.01
2021-08-12,31.73,30.68,32.25,30.47,50816,160799578.0,5.59,-3.73,-1.19,4.25
2021-08-13,30.63,29.79,30.87,29.64,48604,149039367.0,4.01,-2.9,-0.89,4.06
2021-08-16,29.94,29.4,30.37,29.22,48207,145834911.0,3.86,-1.31,-0.39,4.03
2021-08-17,29.49,28.27,29.94,28.17,47914,140753634.0,6.02,-3.84,-1.13,4.01
2021-08-18,28.48,28.17,28.85,27.82,39631,113868895.0,3.64,-0.35,-0.1,3.31
2021-08-19,28.53,28.55,28.85,27.99,37845,109799258.0,3.05,1.35,0.38,3.16
2021-08-20,28.22,27.93,28.48,27.4,37421,106072063.0,3.78,-2.17,-0.62,3.13
2021-08-23,28.01,28.46,28.87,27.93,36949,107162915.0,3.37,1.9,0.53,3.09
2021-08-24,28.69,28.61,28.97,28.12,34256,99620583.0,2.99,0.53,0.15,2.86
2021-08-25,28.49,28.95,29.99,28.49,57003,170168550.0,5.24,1.19,0.34,4.77
2021-08-26,28.89,28.97,29.49,28.61,37143,109705611.0,3.04,0.07,0.02,3.11
2021-08-27,29.46,28.54,30.15,28.34,65366,192825109.0,6.25,-1.48,-0.43,5.47
2021-08-30,28.71,28.95,29.98,28.3,82092,242901716.0,5.89,1.44,0.41,6.86
2021-08-31,28.83,28.48,29.28,28.05,57541,167023664.0,4.25,-1.62,-0.47,4.81
2021-09-01,28.65,29.53,29.86,27.67,89217,262657007.0,7.69,3.69,1.05,7.46
2021-09-02,29.49,28.6,29.58,28.35,72375,211512686.0,4.17,-3.15,-0.93,6.05
2021-09-03,28.44,28.54,29.07,28.09,41723,121351641.0,3.43,-0.21,-0.06,3.49
2021-09-06,28.29,32.29,33.59,28.19,146321,461827792.0,18.92,13.14,3.75,12.23
2021-09-07,31.89,32.37,34.04,31.7,153159,507483696.0,7.25,0.25,0.08,12.81
2021-09-08,32.51,31.39,32.58,30.85,109361,350249808.0,5.34,-3.03,-0.98,9.14
2021-09-09,31.33,31.84,32.22,31.2,90489,290651312.0,3.25,1.43,0.45,7.57
2021-09-10,31.81,30.91,31.83,30.57,84140,266400573.0,3.96,-2.92,-0.93,7.03
2021-09-13,30.79,29.46,31.27,29.35,92671,282716544.0,6.21,-4.69,-1.45,7.75
2021-09-14,29.47,29.64,30.78,29.32,81005,246239014.0,4.96,0.61,0.18,6.77
