日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA30,MA60
2021-01-04,5.23,5.24,5.26,5.19,12010,18658705.0,1.34,0.19,0.01,0.77,,,,
2021-01-05,5.25,5.34,5.39,5.22,12486,19614286.0,3.24,1.91,0.1,0.8,,,,
2021-01-06,5.34,5.22,5.39,5.21,9738,15217561.0,3.37,-2.25,-0.12,0.62,,,,
2021-01-07,5.24,5.01,5.24,4.93,17949,26913366.0,5.94,-4.02,-0.21,1.14,,,,
2021-01-08,5.01,5.0,5.1,4.89,9703,14515070.0,4.19,-0.2,-0.01,0.62,5.162,,,
2021-01-11,5.03,4.85,5.04,4.78,12139,17709750.0,5.2,-3.0,-0.15,0.77,5.0840000000000005,,,
2021-01-12,4.85,4.84,4.95,4.81,7185,10448651.0,2.89,-0.21,-0.01,0.46,4.984,,,
2021-01-13,4.88,4.76,4.92,4.76,9278,13348173.0,3.31,-1.65,-0.08,0.59,4.8919999999999995,,,
2021-01-14,4.73,4.84,4.91,4.73,6970,10078870.0,3.78,1.68,0.08,0.44,4.858,,,
2021-01-15,4.83,4.93,4.97,4.83,5226,7693079.0,2.89,1.86,0.09,0.33,4.843999999999999,5.003,,
2021-01-18,4.93,5.1,5.21,4.91,11969,18225278.0,6.09,3.45,0.17,0.76,4.894,4.988999999999999,,
2021-01-19,5.07,5.13,5.23,5.07,9636,14747973.0,3.14,0.59,0.03,0.61,4.952,4.968,,
2021-01-20,5.13,5.08,5.2,5.07,7082,10824153.0,2.53,-0.97,-0.05,0.45,5.016,4.954,,
2021-01-21,5.16,5.19,5.23,5.08,6295,9664482.0,2.95,2.17,0.11,0.4,5.086,4.9719999999999995,,
2021-01-22,5.17,5.16,5.23,5.11,5267,8104128.0,2.31,-0.58,-0.03,0.34,5.132,4.9879999999999995,,
2021-01-25,5.12,5.03,5.15,4.98,5999,9002046.0,3.29,-2.52,-0.13,0.38,5.118,5.006,,
2021-01-26,4.98,4.92,5.05,4.86,6857,10100598.0,3.78,-2.19,-0.11,0.44,5.0760000000000005,5.014,,
2021-01-27,4.96,4.91,5.01,4.89,4957,7297558.0,2.44,-0.2,-0.01,0.32,5.042,5.029,,
2021-01-28,4.91,4.86,4.95,4.85,4851,7080538.0,2.04,-1.02,-0.05,0.31,4.976000000000001,5.031,,
2021-01-29,4.89,4.95,4.99,4.81,7369,10780902.0,3.7,1.85,0.09,0.47,4.934,5.0329999999999995,,
2021-02-01,4.96,4.84,4.97,4.83,6857,9997320.0,2.83,-2.22,-0.11,0.44,4.896,5.007000000000001,,
2021-02-02,4.85,4.88,4.91,4.74,7188,10414922.0,3.51,0.83,0.04,0.46,4.888,4.982,,
2021-02-03,4.85,5.01,5.09,4.81,11103,16365471.0,5.74,2.66,0.13,0.71,4.908,4.975,,
2021-02-04,5.01,4.86,5.03,4.78,7956,11568720.0,4.99,-2.99,-0.15,0.51,4.9079999999999995,4.942,,
2021-02-05,4.85,4.6,4.92,4.6,11127,15707654.0,6.58,-5.35,-0.26,0.71,4.837999999999999,4.886,,
2021-02-08,4.66,4.67,4.7,4.5,6594,9124715.0,4.35,1.52,0.07,0.42,4.804,4.85,,
2021-02-09,4.67,4.69,4.7,4.6,7479,10457603.0,2.14,0.43,0.02,0.48,4.766,4.827,,
2021-02-10,4.7,4.77,4.81,4.69,7610,10803672.0,2.56,1.71,0.08,0.49,4.718,4.813000000000001,,
2021-02-18,4.81,4.81,4.89,4.79,10008,14454657.0,2.1,0.84,0.04,0.64,4.708,4.808,,
2021-02-19,4.82,4.97,5.0,4.81,12536,18426527.0,3.95,3.33,0.16,0.8,4.781999999999999,4.8100000000000005,4.948666666666667,
2021-02-22,5.0,5.23,5.34,4.97,25680,39723749.0,7.44,5.23,0.26,1.64,4.894,4.849,4.948333333333333,
2021-02-23,5.15,5.03,5.19,5.0,15269,23030809.0,3.63,-3.82,-0.2,0.97,4.962,4.864,4.938,
2021-02-24,5.15,5.15,5.36,5.12,27999,43422163.0,4.77,2.39,0.12,1.79,5.037999999999999,4.878,4.935666666666666,
2021-02-25,5.22,5.11,5.25,5.04,10988,16754834.0,4.08,-0.78,-0.04,0.7,5.098000000000001,4.9030000000000005,4.938999999999999,
2021-02-26,5.11,5.1,5.17,5.05,11622,17723865.0,2.35,-0.2,-0.01,0.74,5.1240000000000006,4.953,4.942333333333334,
2021-03-01,5.13,5.12,5.19,5.06,13851,21117505.0,2.55,0.39,0.02,0.88,5.102,4.998,4.951333333333333,
2021-03-02,5.13,5.1,5.15,5.07,8440,12828203.0,1.56,-0.39,-0.02,0.54,5.116,5.039,4.96,
2021-03-03,5.08,5.13,5.13,5.05,9962,15121573.0,1.57,0.59,0.03,0.64,5.112,5.075,4.972333333333334,
2021-03-04,5.11,5.12,5.16,5.09,9643,14721458.0,1.36,-0.19,-0.01,0.61,5.114,5.106,4.981666666666667,
2021-03-05,5.09,5.13,5.16,5.07,7415,11313564.0,1.76,0.2,0.01,0.47,5.12,5.122,4.988333333333333,
2021-03-08,5.14,5.03,5.19,5.03,12906,19574896.0,3.12,-1.95,-0.1,0.82,5.101999999999999,5.102,4.986000000000001,
2021-03-09,5.04,4.9,5.04,4.85,13768,20305015.0,3.78,-2.58,-0.13,0.88,5.061999999999999,5.089,4.978333333333334,
2021-03-10,4.93,4.77,4.97,4.77,12324,17765907.0,4.08,-2.65,-0.13,0.79,4.99,5.051,4.968,
2021-03-11,4.81,4.85,4.86,4.74,7692,11068344.0,2.52,1.68,0.08,0.49,4.936,5.025,4.956666666666666,
2021-03-12,4.84,4.93,4.93,4.79,11308,16459027.0,2.89,1.65,0.08,0.72,4.895999999999999,5.008,4.949,
2021-03-15,4.92,4.95,5.05,4.87,13584,20202511.0,3.65,0.41,0.02,0.87,4.88,4.991,4.946333333333333,
2021-03-16,4.97,5.04,5.04,4.94,8608,12804857.0,2.02,1.82,0.09,0.55,4.9079999999999995,4.985,4.950333333333334,
2021-03-17,5.03,5.04,5.05,4.96,6368,9526569.0,1.79,0.0,0.0,0.41,4.962,4.976,4.954666666666666,
2021-03-18,5.0,5.03,5.04,5.0,7130,10672352.0,0.79,-0.2,-0.01,0.45,4.998,4.9670000000000005,4.960333333333334,
2021-03-19,4.99,5.02,5.07,4.99,7269,10910115.0,1.59,-0.2,-0.01,0.46,5.016,4.956,4.962666666666667,
2021-03-22,5.0,5.12,5.14,4.97,8705,13170349.0,3.39,1.99,0.1,0.56,5.05,4.965,4.9719999999999995,
2021-03-23,5.11,5.08,5.16,5.05,7923,12050424.0,2.15,-0.78,-0.04,0.51,5.058,4.983,4.978666666666666,
2021-03-24,5.03,5.0,5.12,4.98,8814,13240939.0,2.76,-1.57,-0.08,0.56,5.05,5.006,4.9783333333333335,
2021-03-25,4.98,4.97,5.03,4.94,8015,11919402.0,1.8,-0.6,-0.03,0.51,5.037999999999999,5.018,4.982,
2021-03-26,4.97,5.16,5.51,4.97,23561,36298797.0,10.87,3.82,0.19,1.5,5.066,5.041,5.000666666666666,
2021-03-29,5.1,5.12,5.28,5.1,15737,24218033.0,3.49,-0.78,-0.04,1.0,5.066,5.058,5.015666666666666,
2021-03-30,5.08,5.12,5.13,5.04,8871,13444671.0,1.76,0.0,0.0,0.57,5.074,5.066,5.03,
