日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-12-28,54.91,42.62,56.11,39.99,284372,1274747152.0,57.18,51.19,14.43,78.37
2021-12-29,41.01,38.53,41.71,38.42,147662,581363328.0,7.72,-9.6,-4.09,40.69
2021-12-30,38.71,38.32,39.69,36.71,148165,567304880.0,7.73,-0.55,-0.21,40.83
2021-12-31,37.92,36.6,38.39,36.6,86438,323222016.0,4.67,-4.49,-1.72,21.88
2022-01-04,36.81,38.02,38.28,36.57,88419,331508016.0,4.67,3.88,1.42,22.38
2022-01-05,37.5,34.47,37.84,34.21,102452,365304000.0,9.55,-9.34,-3.55,25.93
2022-01-06,33.95,34.71,35.75,32.92,79067,271625408.0,8.21,0.7,0.24,20.01
2022-01-07,34.41,33.66,35.1,33.58,43118,148983749.0,4.38,-3.03,-1.05,10.91
2022-01-10,33.1,34.28,34.49,32.73,37861,128093683.0,5.23,1.84,0.62,9.58
2022-01-11,33.92,33.31,34.25,33.16,22704,76580369.0,3.18,-2.83,-0.97,5.75
2022-01-12,33.46,33.56,33.81,33.31,23161,78001327.0,1.5,0.75,0.25,5.86
2022-01-13,33.63,34.42,35.63,32.96,53757,186338243.0,7.96,2.56,0.86,13.61
2022-01-14,33.92,33.26,34.88,33.11,44620,152354146.0,5.14,-3.37,-1.16,11.29
2022-01-17,32.91,33.6,34.09,32.91,28078,94249938.0,3.55,1.02,0.34,7.11
2022-01-18,33.26,34.97,35.36,33.26,45605,158581355.0,6.25,4.08,1.37,11.54
2022-01-19,35.79,36.72,37.61,34.37,70492,255172240.0,9.27,5.0,1.75,17.84
2022-01-20,36.71,34.71,37.31,34.63,44180,157749134.0,7.3,-5.47,-2.01,11.18
2022-01-21,34.19,33.53,34.7,33.32,24987,84802913.0,3.98,-3.4,-1.18,6.32
2022-01-24,33.59,32.79,33.85,32.77,19954,66426798.0,3.22,-2.21,-0.74,5.05
2022-01-25,32.11,30.21,32.51,29.89,33803,104709321.0,7.99,-7.87,-2.58,8.56
2022-01-26,29.89,29.8,30.56,29.54,11949,35906342.0,3.38,-1.36,-0.41,3.02
2022-01-27,29.61,28.23,30.06,28.23,20947,60526128.0,6.14,-5.27,-1.57,5.3
