日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA4,MA8,MA16,MA24
2021-01-08,8.84,8.7,9.73,8.6,1272085,1181870158.0,12.83,-1.25,-0.11,27.98,,,,
2021-01-15,8.68,8.05,8.68,7.79,638425,530753907.0,10.23,-7.47,-0.65,14.04,,,,
2021-01-22,8.13,8.01,8.36,7.98,356621,293433188.0,4.72,-0.5,-0.04,7.84,,,,
2021-01-29,8.01,7.05,8.03,6.91,461256,350420672.0,13.98,-11.99,-0.96,10.15,7.9525,,,
2021-02-05,7.05,6.65,7.16,6.53,348361,243037342.0,8.94,-5.67,-0.4,7.66,7.44,,,
2021-02-10,6.65,6.73,6.75,6.54,168955,113526339.0,3.16,1.2,0.08,3.72,7.11,,,
2021-02-19,6.83,7.27,7.31,6.83,202746,145592972.0,7.13,8.02,0.54,4.46,6.925,,,
2021-02-26,7.44,7.19,7.56,7.0,497875,364568303.0,7.7,-1.1,-0.08,10.95,6.960000000000001,7.45625,,
2021-03-05,7.23,8.34,8.73,7.11,1044891,846789684.0,22.53,15.99,1.15,22.98,7.3825,7.411250000000001,,
2021-03-12,8.19,7.52,8.29,7.33,636887,495540803.0,11.51,-9.83,-0.82,14.01,7.58,7.345,,
2021-03-19,7.53,7.55,8.03,7.4,581428,454266083.0,8.38,0.4,0.03,12.79,7.6499999999999995,7.2875000000000005,,
2021-03-26,7.56,7.99,8.55,7.44,1153461,939999533.0,14.7,5.83,0.44,25.37,7.85,7.404999999999999,,
2021-04-02,7.99,7.71,8.12,7.61,590173,465782842.0,6.38,-3.5,-0.28,12.98,7.692500000000001,7.5375,,
2021-04-09,7.74,8.05,8.36,7.5,630706,504251987.0,11.15,4.41,0.34,13.87,7.824999999999999,7.702500000000001,,
2021-04-16,8.18,7.75,8.35,7.68,832727,671571161.0,8.32,-3.73,-0.3,18.32,7.875,7.7625,,
2021-04-23,7.75,7.49,7.97,7.45,446543,347090666.0,6.71,-3.35,-0.26,9.82,7.75,7.800000000000001,7.628125,
