日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA4,MA8,MA16,MA24
2021-01-08,12.74,13.99,15.3,12.64,1852913,2687768288.0,21.28,11.92,1.49,35.58,,,,
2021-01-15,13.89,14.79,15.15,12.76,1991993,2919657456.0,17.08,5.72,0.8,38.25,,,,
2021-01-22,14.96,17.15,17.62,14.79,2745523,4565136272.0,19.13,15.96,2.36,52.72,,,,
2021-01-29,16.87,15.98,20.09,15.98,2962048,5529206352.0,23.97,-6.82,-1.17,56.88,15.4775,,,
2021-02-05,15.88,14.29,17.18,13.95,1798521,2927789776.0,20.21,-10.58,-1.69,34.53,15.552499999999998,,,
2021-02-10,14.35,14.87,15.51,13.62,883581,1344271424.0,13.23,4.06,0.58,16.97,15.5725,,,
2021-02-19,15.73,15.02,16.0,14.27,584750,920912336.0,11.63,1.01,0.15,11.23,15.04,,,
2021-02-26,15.4,14.17,16.51,14.0,1285725,2060365160.0,16.71,-5.66,-0.85,24.69,14.587499999999999,15.032499999999999,,
2021-03-05,14.32,14.21,15.5,13.92,992908,1501531981.0,11.15,0.28,0.04,19.07,14.5675,15.06,,
2021-03-12,14.51,13.45,14.52,12.53,705819,983051390.0,14.0,-5.35,-0.76,13.55,14.212499999999999,14.8925,,
2021-03-19,13.52,15.03,15.67,13.4,1142099,1736792880.0,16.88,11.75,1.58,21.93,14.215,14.627500000000001,,
2021-03-26,15.02,13.87,15.37,13.23,893354,1317242571.0,14.24,-7.72,-1.16,17.15,14.14,14.36375,,
2021-04-02,13.91,14.21,14.92,13.54,653997,966120393.0,9.95,2.45,0.34,12.56,14.14,14.35375,,
2021-04-09,14.37,14.5,14.92,14.08,418340,626060089.0,5.91,2.04,0.29,8.03,14.4025,14.307500000000001,,
2021-04-16,14.25,14.36,14.82,13.64,493791,731005088.0,8.14,-0.97,-0.14,9.48,14.235,14.225,,
2021-04-23,14.36,13.62,16.27,13.62,1559960,2398739984.0,18.45,-5.15,-0.74,29.95,14.1725,14.156249999999998,14.594375,
2021-04-30,13.72,15.11,15.14,13.5,1524020,2278131872.0,12.04,10.94,1.49,29.26,14.3975,14.268749999999999,14.664375,
2021-05-07,15.55,17.17,18.1,15.13,1251824,2164046912.0,19.66,13.63,2.06,24.04,15.065000000000001,14.73375,14.813125,
2021-05-14,17.5,18.44,19.82,17.32,2810398,5324953296.0,14.56,7.4,1.27,53.96,16.085,15.16,14.893749999999999,
2021-05-21,18.17,23.18,23.18,17.74,4872444,10333815424.0,29.5,25.7,4.74,93.56,18.475,16.32375,15.34375,
2021-05-28,24.01,27.52,29.02,21.82,5497146,13994358304.0,31.06,18.72,4.34,105.55,21.5775,17.9875,16.170625,
2021-06-04,27.4,23.52,28.79,22.43,4380193,11302572336.0,23.11,-14.53,-4.0,84.11,23.165,19.115,16.71125,
2021-06-11,23.53,21.95,24.48,21.22,3996815,9277375152.0,13.86,-6.68,-1.57,76.74,24.0425,20.063750000000002,17.144375,
2021-06-18,22.36,22.81,23.09,20.0,2252971,4922815456.0,14.08,3.92,0.86,43.26,23.95,21.212500000000002,17.684375,16.800416666666667
2021-06-25,22.22,23.06,24.0,21.54,2674915,6236583744.0,10.78,1.1,0.25,51.36,22.835,22.206249999999997,18.2375,17.17833333333333
2021-07-02,23.1,24.77,26.7,23.1,2781589,7150722784.0,15.61,7.42,1.71,53.41,23.1475,23.15625,18.945,17.59416666666667
2021-07-09,25.62,31.82,33.2,25.33,4771948,14565560176.0,31.77,28.46,7.05,91.63,25.615,24.82875,19.994374999999998,18.205416666666668
2021-07-16,32.52,38.32,38.32,31.44,4271769,15235800464.0,21.62,20.43,6.5,82.02,29.4925,26.721249999999998,21.522499999999997,19.13625
2021-07-23,39.03,46.72,51.6,37.66,3986161,17312782032.0,36.38,21.92,8.4,76.54,35.4075,29.121249999999996,23.554375,20.4875
2021-07-30,46.74,50.26,50.26,40.12,3599441,16697347472.0,21.7,7.58,3.54,69.11,41.78,32.46375,25.789375,21.962083333333336
2021-08-06,52.19,48.71,55.09,42.52,3540739,17522716912.0,25.01,-3.08,-1.55,67.99,46.0025,35.808749999999996,27.936249999999998,23.36583333333333
2021-08-13,48.71,48.9,49.17,40.12,3716298,16858179456.0,18.58,0.39,0.19,71.36,48.6475,39.07,30.14125,24.812916666666666
2021-08-20,49.52,62.28,63.22,47.09,4853289,26718527744.0,32.99,27.36,13.38,93.19,52.5375,43.9725,33.089375000000004,26.815833333333334
2021-08-27,60.52,63.51,68.17,56.6,3400732,21564584480.0,18.58,1.97,1.23,65.3,55.849999999999994,48.815,35.985625,28.901666666666667
2021-09-03,65.52,76.54,86.04,63.52,4004749,31015454720.0,35.46,20.52,13.03,76.9,62.807500000000005,54.405,39.616875,31.464583333333334
2021-09-10,70.52,82.98,85.01,68.55,3993223,30719922176.0,21.51,8.41,6.44,76.68,71.3275,59.987500000000004,43.354375,34.344166666666666
2021-09-17,82.52,66.51,82.68,63.3,3096744,23256177936.0,23.36,-19.85,-16.47,59.46,72.385,62.46125,45.79125,36.52333333333333
2021-09-24,64.54,59.13,67.32,58.52,1641307,10351990656.0,13.23,-11.1,-7.38,31.52,71.29,63.57,48.016875,38.38291666666667
2021-09-30,61.04,54.91,61.42,51.1,2194344,12135300800.0,17.45,-7.14,-4.22,42.13,65.88250000000001,64.345,50.076875,40.0725
2021-10-08,56.99,54.02,56.99,52.95,477614,2642917920.0,7.36,-1.62,-0.89,9.17,58.6425,64.985,52.0275,41.755833333333335
2021-10-15,54.52,50.2,54.81,47.72,2161893,10994135184.0,13.12,-7.07,-3.82,41.51,54.565,63.475,53.72375,43.21791666666667
2021-10-22,50.19,54.19,57.72,50.07,3036321,16512222592.0,15.24,7.95,3.99,58.3,53.33,62.31,55.5625,44.760416666666664
2021-10-29,52.82,51.27,59.42,48.32,2812528,15275527392.0,20.48,-5.39,-2.92,54.0,52.42,59.151250000000005,56.778125,46.12833333333333
2021-11-05,51.7,47.67,52.3,47.0,1993993,9913017808.0,10.34,-7.02,-3.6,38.29,50.8325,54.7375,57.3625,47.14875000000001
2021-11-12,47.05,48.2,52.32,46.53,2024143,10181060352.0,12.15,1.11,0.53,38.87,50.332499999999996,52.448750000000004,57.455000000000005,48.01041666666668
