日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA4,MA8,MA16,MA24
2021-01-08,3.51,3.63,3.82,3.48,2416779,881194547.0,9.69,3.42,0.12,24.83,,,,
2021-01-15,3.63,3.83,4.19,3.55,4001831,1546873392.0,17.63,5.51,0.2,41.11,,,,
2021-01-22,3.81,3.79,4.21,3.78,3441560,1358825040.0,11.23,-1.04,-0.04,35.35,,,,
2021-01-29,3.76,3.76,3.82,3.6,2061704,768208843.0,5.8,-0.79,-0.03,21.18,3.7525,,,
2021-02-05,3.77,3.48,4.03,3.47,2531148,963514653.0,14.89,-7.45,-0.28,26.0,3.715,,,
2021-02-10,3.49,3.59,3.64,3.41,701617,249380742.0,6.61,3.16,0.11,7.21,3.6550000000000002,,,
2021-02-19,3.64,4.05,4.09,3.64,1434128,559416550.0,12.53,12.81,0.46,14.73,3.7199999999999998,,,
2021-02-26,4.11,4.04,4.33,3.95,3676438,1531331234.0,9.38,-0.25,-0.01,37.77,3.79,3.7712499999999998,,
2021-03-05,4.06,4.04,4.39,3.99,2816990,1169866482.0,9.9,0.0,0.0,28.94,3.9299999999999997,3.8225,,
2021-03-12,4.06,3.94,4.15,3.77,1770726,693011721.0,9.41,-2.48,-0.1,18.19,4.0175,3.8362499999999997,,
2021-03-19,3.93,3.95,4.13,3.85,1940953,772848823.0,7.11,0.25,0.01,19.94,3.9925,3.8562499999999997,,
2021-03-26,3.94,4.0,4.12,3.82,2030080,806941036.0,7.59,1.27,0.05,20.85,3.9825,3.8862499999999995,,
2021-04-02,4.02,3.97,4.14,3.9,1985159,796543664.0,6.0,-0.75,-0.03,19.48,3.965,3.9475000000000002,,
2021-04-09,3.96,4.02,4.12,3.95,1606711,651497148.0,4.28,1.26,0.05,15.77,3.9850000000000003,4.001250000000001,,
2021-04-16,4.02,3.9,4.06,3.8,1311350,514067140.0,6.47,-2.99,-0.12,12.87,3.9724999999999997,3.9825,,
2021-04-23,3.89,3.7,3.97,3.65,1230079,470960873.0,8.21,-5.13,-0.2,12.07,3.8975,3.9400000000000004,3.855625,
2021-04-30,3.71,3.71,3.77,3.64,770457,285484551.0,3.51,0.27,0.01,7.56,3.8325,3.89875,3.8606249999999998,
2021-05-07,3.72,3.84,3.88,3.71,481374,182999932.0,4.58,3.5,0.13,4.72,3.7874999999999996,3.88625,3.86125,
2021-05-14,3.85,3.85,3.89,3.81,1033314,397686497.0,2.08,0.26,0.01,10.14,3.7750000000000004,3.8737500000000002,3.8649999999999998,
2021-05-21,3.86,3.85,3.88,3.67,1123241,426139600.0,5.45,0.0,0.0,11.02,3.8125,3.8550000000000004,3.870625,
2021-05-28,3.91,3.99,4.09,3.86,2575691,1029851508.0,5.97,3.64,0.14,25.27,3.8825000000000003,3.8575,3.9025,
2021-06-04,4.01,3.96,4.07,3.94,1370707,547276099.0,3.26,-0.75,-0.03,13.45,3.9125,3.85,3.925625,
2021-06-11,3.95,4.02,4.05,3.91,1290865,513967168.0,3.54,1.52,0.06,12.67,3.955,3.865,3.92375,
2021-06-18,4.01,3.82,4.02,3.76,784169,302420453.0,6.47,-4.98,-0.2,7.69,3.9475,3.88,3.9099999999999997,3.86375
2021-06-25,3.8,3.77,3.84,3.72,724467,273793575.0,3.14,-1.31,-0.05,7.11,3.8924999999999996,3.8875,3.893125,3.8695833333333334
2021-07-02,3.78,3.67,3.82,3.65,646224,240719260.0,4.51,-2.65,-0.1,6.23,3.82,3.86625,3.8762499999999998,3.862916666666667
2021-07-09,3.66,3.72,3.77,3.62,640627,235783152.0,4.09,1.36,0.05,6.18,3.745,3.85,3.861875,3.86
2021-07-16,3.74,3.72,3.77,3.64,781611,291240750.0,3.49,0.0,0.0,7.54,3.7199999999999998,3.8337499999999998,3.844375,3.858333333333333
2021-07-23,3.71,3.68,3.73,3.64,580743,214080682.0,2.42,-1.08,-0.04,5.6,3.6975000000000002,3.795,3.82625,3.8666666666666667
2021-07-30,3.69,3.51,3.7,3.39,777248,273114673.0,8.42,-4.62,-0.17,7.5,3.6575,3.73875,3.794375,3.8633333333333333
2021-08-06,3.49,3.51,3.57,3.46,463888,163573094.0,3.13,0.0,0.0,4.47,3.605,3.675,3.7699999999999996,3.8408333333333338
2021-08-13,3.5,3.65,3.67,3.49,634453,227784891.0,5.13,3.99,0.14,6.12,3.5874999999999995,3.65375,3.766875,3.824583333333333
2021-08-20,3.66,3.62,3.68,3.56,525642,190305045.0,3.29,-0.82,-0.03,5.07,3.5725,3.635,3.76125,3.8070833333333334
2021-08-27,3.62,3.73,3.74,3.61,694675,255783360.0,3.59,3.04,0.11,6.7,3.6275,3.6424999999999996,3.7543749999999996,3.7983333333333333
2021-09-03,3.73,3.83,3.87,3.68,1294473,489634324.0,5.09,2.68,0.1,12.49,3.7075,3.65625,3.7531250000000003,3.7933333333333334
2021-09-10,3.88,4.09,4.24,3.8,1849897,745797096.0,11.49,6.79,0.26,17.84,3.8175,3.7025,3.768125,3.7970833333333336
2021-09-17,4.09,4.26,4.46,4.07,2458233,1048166098.0,9.54,4.16,0.17,23.71,3.9775,3.7750000000000004,3.785,3.8091666666666666
2021-09-24,4.19,4.42,4.76,4.19,2475220,1112654413.0,13.38,3.76,0.16,23.87,4.15,3.88875,3.8137499999999998,3.825833333333333
2021-09-30,4.35,4.13,4.43,4.01,1984174,831002740.0,9.5,-6.56,-0.29,18.78,4.225,3.96625,3.820625,3.8354166666666667
2021-10-08,4.14,4.19,4.33,4.13,312205,130968287.0,4.84,1.45,0.06,2.96,4.25,4.0337499999999995,3.84375,3.8558333333333334
2021-10-15,4.17,3.84,4.25,3.83,1197125,478702110.0,10.02,-8.35,-0.35,11.33,4.145,4.06125,3.848125,3.8612499999999996
2021-10-22,3.84,3.82,4.01,3.82,958242,375815373.0,4.95,-0.52,-0.02,9.07,3.995,4.0725,3.8575000000000004,3.860416666666667
2021-10-29,3.82,3.76,3.9,3.66,980231,370364809.0,6.28,-1.57,-0.06,9.28,3.9025000000000003,4.06375,3.86,3.856666666666666
2021-11-05,3.76,3.82,3.88,3.64,1287173,481688195.0,6.38,1.6,0.06,12.19,3.8099999999999996,4.03,3.86625,3.8554166666666667
