日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA4,MA8,MA16,MA24
2021-01-08,17.51,16.09,17.93,14.22,130432,213302333.0,20.97,-9.04,-1.6,15.08,,,,
2021-01-15,15.94,14.9,17.33,14.7,89619,137809581.0,16.35,-7.4,-1.19,10.36,,,,
2021-01-22,14.9,15.42,15.5,14.89,44292,67050919.0,4.09,3.49,0.52,5.12,,,,
2021-01-29,15.42,12.85,15.42,12.85,49380,71376354.0,16.67,-16.67,-2.57,5.71,14.815,,,
2021-02-05,12.85,15.0,15.4,12.85,58733,86151045.0,19.84,16.73,2.15,6.79,14.5425,,,
2021-02-10,15.14,14.97,15.16,14.59,26353,39291481.0,3.8,-0.2,-0.03,3.05,14.559999999999999,,,
2021-02-19,15.18,15.67,15.77,14.84,28159,42876401.0,6.21,4.68,0.7,3.25,14.622499999999999,,,
2021-02-26,15.67,15.31,16.15,15.0,73576,115065563.0,7.34,-2.3,-0.36,8.5,15.2375,15.026250000000001,,
2021-03-05,15.3,15.4,15.67,14.6,66153,100509708.0,6.99,0.59,0.09,7.65,15.3375,14.94,,
2021-03-12,15.34,14.19,15.49,13.99,35558,51881826.0,9.74,-7.86,-1.21,4.11,15.142499999999998,14.85125,,
2021-03-19,14.19,14.45,14.7,13.76,44273,62892918.0,6.62,1.83,0.26,5.12,14.8375,14.73,,
2021-03-26,14.45,14.78,15.75,14.33,43611,65906621.0,9.83,2.28,0.33,5.04,14.705,14.97125,,
2021-04-02,14.8,14.44,15.88,14.01,25178,36584893.0,12.65,-2.3,-0.34,2.91,14.465,14.90125,,
2021-04-09,14.46,14.49,15.02,14.31,17511,25569504.0,4.92,0.35,0.05,2.02,14.540000000000001,14.841249999999999,,
2021-04-16,14.5,14.63,14.88,14.12,21107,30791988.0,5.24,0.97,0.14,2.44,14.585,14.71125,,
2021-04-23,14.76,13.95,15.58,13.76,35774,51904711.0,12.44,-4.65,-0.68,4.14,14.3775,14.541249999999998,14.78375,
2021-04-30,12.6,12.78,14.29,12.6,73963,97395680.0,12.11,-8.39,-1.17,8.55,13.9625,14.21375,14.576875,
2021-05-07,12.36,12.68,13.19,12.36,9557,12318798.0,6.49,-0.78,-0.1,1.1,13.51,14.025,14.438125,
2021-05-14,12.78,13.51,13.57,12.71,17194,22738582.0,6.78,6.55,0.83,1.99,13.229999999999999,13.907499999999999,14.31875,
2021-05-21,13.58,12.78,13.95,12.76,54047,71070771.0,8.81,-5.4,-0.73,6.25,12.9375,13.657499999999999,14.314375,
2021-05-28,12.9,12.18,12.9,12.15,75657,93500554.0,5.87,-4.69,-0.6,8.74,12.7875,13.375,14.138125,
2021-06-04,12.22,11.99,12.26,11.91,93841,113343427.0,2.87,-1.56,-0.19,10.85,12.614999999999998,13.0625,13.951875000000001,
2021-06-11,11.95,11.25,11.95,11.19,246425,283376047.0,6.34,-6.17,-0.74,28.48,12.05,12.639999999999999,13.675625,
2021-06-18,11.15,11.25,11.51,10.73,147886,163364523.0,6.93,0.0,0.0,17.09,11.6675,12.302499999999998,13.421875,13.956666666666665
2021-06-25,11.13,11.4,11.54,11.13,133916,151768971.0,3.64,1.33,0.15,15.48,11.4725,12.13,13.171874999999998,13.761250000000002
2021-07-02,11.46,11.43,11.5,10.89,188696,211896785.0,5.35,0.26,0.03,21.69,11.332500000000001,11.973749999999999,12.999374999999999,13.616666666666667
2021-07-09,11.35,11.8,11.94,11.22,213700,248405651.0,6.3,3.24,0.37,24.56,11.469999999999999,11.760000000000002,12.83375,13.46583333333333
2021-07-16,11.79,11.62,12.07,11.33,205215,240864347.0,6.27,-1.53,-0.18,23.58,11.5625,11.615,12.63625,13.414583333333333
2021-07-23,11.5,11.26,11.69,11.17,118119,134490684.0,4.48,-3.1,-0.36,13.58,11.5275,11.5,12.4375,13.25875
2021-07-30,11.28,11.78,11.92,10.21,182179,207044782.0,15.19,4.62,0.52,20.94,11.614999999999998,11.47375,12.268125,13.125833333333333
2021-08-06,11.78,13.0,13.09,11.63,233776,289446073.0,12.39,10.36,1.22,26.87,11.915,11.6925,12.16625,13.014583333333334
2021-08-13,13.05,15.05,15.45,13.0,473448,674733526.0,18.85,15.77,2.05,54.41,12.772499999999999,12.1675,12.235,13.003750000000002
2021-08-20,15.0,12.96,15.35,12.69,287256,404317970.0,17.67,-13.89,-2.09,33.01,13.1975,12.3625,12.24625,12.902083333333332
2021-08-27,13.2,13.24,13.95,13.11,129825,175966050.0,6.48,2.16,0.28,14.92,13.562500000000002,12.588750000000001,12.28125,12.862499999999999
2021-09-03,13.05,12.99,13.38,12.41,138269,177691431.0,7.33,-1.89,-0.25,15.89,13.559999999999999,12.737499999999999,12.248750000000001,12.801666666666668
2021-09-10,13.23,12.82,13.44,12.55,121439,156899220.0,6.85,-1.31,-0.17,13.96,13.002500000000001,12.887500000000001,12.25125,12.72
2021-09-17,13.47,11.82,13.47,11.55,188046,234895634.0,14.98,-7.8,-1.0,21.61,12.717500000000001,12.9575,12.22875,12.610833333333334
2021-09-24,11.71,11.71,12.13,11.0,51238,60439206.0,9.56,-0.93,-0.11,5.89,12.335,12.94875,12.21125,12.495
2021-09-30,11.89,11.72,12.24,11.01,120348,139862369.0,10.5,0.09,0.01,13.83,12.017500000000002,12.78875,12.240625,12.373750000000001
2021-10-08,11.72,11.66,11.83,11.58,18746,21905883.0,2.13,-0.51,-0.06,2.15,11.7275,12.365,12.26625,12.278333333333334
2021-10-15,11.6,11.11,11.77,11.09,77353,87466404.0,5.83,-4.72,-0.55,8.89,11.55,12.133750000000001,12.248125000000002,12.20875
2021-10-22,11.11,10.62,11.35,10.54,69548,75927028.0,7.29,-4.41,-0.49,7.99,11.2775,11.80625,12.1975,12.122916666666667
2021-10-29,10.6,10.29,10.9,9.92,60174,62068642.0,9.23,-3.11,-0.33,6.92,10.919999999999998,11.46875,12.103125,11.988750000000001
2021-11-05,10.25,10.7,11.03,9.91,113864,118761434.0,10.88,3.98,0.41,13.09,10.68,11.20375,12.045625,11.902083333333332
2021-11-12,10.69,10.55,10.78,10.23,89560,94064140.0,5.14,-1.4,-0.15,10.29,10.54,11.045,12.00125,11.834166666666668
2021-11-19,10.55,10.83,11.15,10.49,107578,116463962.0,6.26,2.65,0.28,12.36,10.5925,10.934999999999999,11.941875,11.785833333333334
2021-11-26,10.83,11.48,11.57,10.62,103570,115924665.0,8.77,6.0,0.65,11.82,10.89,10.905,11.846875,11.795416666666668
2021-12-03,11.25,12.51,12.67,11.15,114560,135386308.0,13.24,8.97,1.03,13.07,11.3425,11.01125,11.688125,11.847916666666668
2021-12-10,12.52,11.3,12.9,11.17,161010,188320438.0,13.83,-9.67,-1.21,18.37,11.530000000000001,11.035,11.584375000000001,11.84375
2021-12-17,11.35,12.11,12.13,11.23,87403,101739820.0,7.96,7.17,0.81,9.97,11.850000000000001,11.22125,11.51375,11.87208333333333
2021-12-24,12.06,11.45,12.65,11.45,139770,166603046.0,9.91,-5.45,-0.66,15.95,11.8425,11.36625,11.417499999999999,11.857500000000002
2021-12-31,11.45,12.0,12.12,11.34,69319,81061909.0,6.81,4.8,0.55,7.93,11.715,11.52875,11.366249999999999,11.873333333333335
2022-01-07,12.0,12.51,13.51,11.83,212379,270005013.0,14.0,4.25,0.51,24.29,12.0175,11.77375,11.409375,11.925416666666669
2022-01-14,12.41,13.18,13.36,12.16,163936,210819300.0,9.59,5.36,0.67,18.75,12.284999999999998,12.0675,11.501249999999999,11.98375
2022-01-21,13.2,13.06,13.3,12.68,119951,155757087.0,4.7,-0.91,-0.12,13.72,12.6875,12.265,11.584999999999999,11.98625
2022-01-28,13.19,10.7,13.28,10.51,179341,205959462.0,21.21,-18.07,-2.36,20.51,12.3625,12.03875,11.525,11.805
2022-02-11,10.05,10.73,11.43,9.63,278828,300871998.0,16.82,0.28,0.03,31.88,11.9175,11.9675,11.501249999999999,11.712083333333334
2022-02-18,10.73,11.19,11.37,10.5,141432,155813882.0,8.11,4.29,0.46,16.17,11.42,11.8525,11.536875,11.626666666666667
2022-02-25,11.22,10.66,11.43,10.53,101324,111911607.0,8.04,-4.74,-0.53,11.59,10.82,11.75375,11.559999999999999,11.529583333333333
2022-03-04,10.5,10.61,10.99,10.31,77785,83153342.0,6.38,-0.47,-0.05,8.89,10.7975,11.58,11.554375,11.4375
2022-03-11,10.55,10.45,10.72,9.92,88327,92069054.0,7.54,-1.51,-0.16,10.1,10.7275,11.3225,11.548124999999999,11.380416666666667
2022-03-18,10.39,11.09,11.09,9.5,114574,117681083.0,15.22,6.12,0.64,13.1,10.7025,11.06125,11.564375,11.354583333333336
