日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA4,MA8,MA16,MA24
2021-01-08,8.46,8.01,8.46,7.93,812552,739462673.0,6.24,-5.76,-0.49,8.16,,,,
2021-01-15,8.02,8.31,8.47,7.9,909875,832837292.0,7.12,3.75,0.3,9.14,,,,
2021-01-22,8.31,8.15,8.9,8.11,1198727,1139766949.0,9.51,-1.93,-0.16,12.04,,,,
2021-01-29,8.09,8.99,9.21,7.97,1912941,1873881366.0,15.21,10.31,0.84,19.22,8.365,,,
2021-02-05,8.86,9.75,10.03,8.71,1987948,2041936120.0,14.68,8.45,0.76,19.97,8.8,,,
2021-02-10,9.76,9.4,9.92,9.28,1047878,1112190144.0,6.56,-3.59,-0.35,10.53,9.0725,,,
2021-02-19,9.5,9.85,10.1,9.42,633980,682861248.0,7.23,4.79,0.45,6.37,9.4975,,,
2021-02-26,9.78,9.14,9.81,8.97,1702779,1781347967.0,8.53,-7.21,-0.71,17.11,9.535,8.95,,
2021-03-05,9.14,9.44,9.7,8.9,1197494,1238774433.0,8.75,3.28,0.3,12.03,9.4575,9.12875,,
2021-03-12,9.46,9.68,9.76,8.69,1440337,1484318461.0,11.33,2.54,0.24,14.47,9.5275,9.3,,
2021-03-19,9.66,9.87,10.32,9.54,1523812,1680857453.0,8.06,1.96,0.19,15.31,9.532499999999999,9.514999999999999,,
2021-03-26,10.02,9.46,10.22,9.42,800375,863641034.0,8.11,-4.15,-0.41,8.04,9.6125,9.57375,,
2021-04-02,9.48,9.19,9.62,9.16,725179,754641120.0,4.86,-2.85,-0.27,7.29,9.55,9.50375,,
2021-04-09,9.19,9.05,9.38,8.91,563580,571356082.0,5.11,-1.52,-0.14,5.66,9.3925,9.459999999999999,,
2021-04-16,8.98,8.64,9.04,8.54,508023,496728690.0,5.52,-4.53,-0.41,5.1,9.085,9.30875,,
2021-04-23,8.6,8.72,9.01,8.56,705371,691926766.0,5.21,0.93,0.08,7.09,8.9,9.25625,9.103125,
2021-04-30,8.78,7.99,8.9,7.88,1214844,1129039855.0,11.7,-8.37,-0.73,12.21,8.600000000000001,9.075000000000001,9.101875000000001,
2021-05-07,8.0,8.15,8.24,7.98,330628,302192317.0,3.25,2.0,0.16,3.32,8.375,8.883750000000001,9.091875,
2021-05-14,8.14,8.31,8.31,8.03,591172,542932079.0,3.44,1.96,0.16,5.94,8.2925,8.68875,9.101875,
2021-05-21,8.27,8.01,8.39,7.98,563423,516085154.0,4.93,-3.61,-0.3,5.66,8.115,8.5075,9.040625,
2021-05-28,7.99,8.48,8.65,7.99,1050262,983195384.0,8.24,5.87,0.47,10.55,8.2375,8.41875,8.96125,
2021-06-04,8.49,8.53,8.68,8.32,751784,715780229.0,4.25,0.59,0.05,7.55,8.3325,8.35375,8.906875,
2021-06-11,8.53,8.41,8.73,8.23,737149,703750631.0,5.86,-1.41,-0.12,7.41,8.3575,8.325000000000001,8.816875,
2021-06-18,8.37,8.13,8.44,8.03,458270,423439622.0,4.88,-3.33,-0.28,4.6,8.3875,8.25125,8.75375,8.819166666666666
2021-06-25,8.11,8.15,8.2,8.0,589008,535955186.0,2.46,0.25,0.02,5.92,8.305,8.27125,8.673125,8.825000000000001
2021-07-02,8.14,7.87,8.15,7.85,526347,471748856.0,3.68,-3.44,-0.28,5.29,8.14,8.23625,8.56,8.806666666666667
2021-07-09,7.84,7.89,8.03,7.76,466679,416107922.0,3.43,0.25,0.02,4.69,8.010000000000002,8.18375,8.43625,8.795833333333333
2021-07-16,8.0,7.81,8.0,7.57,597271,505206092.0,5.45,-1.01,-0.08,6.0,7.93,8.15875,8.333125,8.746666666666666
2021-07-23,7.78,7.59,7.81,7.52,566769,472693044.0,3.71,-2.82,-0.22,5.69,7.79,8.0475,8.233125000000001,8.656666666666666
2021-07-30,7.55,7.14,7.6,7.0,455422,361987501.0,7.91,-5.93,-0.45,4.58,7.6075,7.873749999999999,8.11375,8.5625
2021-08-06,7.02,7.15,7.29,6.95,323577,252968899.0,4.76,0.14,0.01,3.25,7.422499999999999,7.7162500000000005,8.020624999999999,8.45
2021-08-13,7.14,7.4,7.67,7.13,458212,371689502.0,7.55,3.5,0.25,4.6,7.32,7.625,7.938124999999999,8.3775
2021-08-20,7.46,8.06,8.23,7.32,1282944,1099370614.0,12.3,8.92,0.66,12.89,7.4375,7.6137500000000005,7.9425,8.32
2021-08-27,8.03,7.88,8.13,7.83,702122,610795918.0,3.72,-2.23,-0.18,7.05,7.6225000000000005,7.614999999999999,7.925625,8.245
2021-09-03,7.89,7.96,8.16,7.65,736564,637063246.0,6.47,1.02,0.08,7.4,7.825000000000001,7.62375,7.90375,8.165416666666667
2021-09-10,7.98,8.19,8.42,7.89,869677,766074947.0,6.66,2.89,0.23,8.74,8.0225,7.671250000000001,7.915,8.112499999999999
2021-09-17,8.21,7.66,8.22,7.61,1159883,1009607588.0,7.45,-6.47,-0.53,11.65,7.922499999999999,7.68,7.86375,8.04875
2021-09-24,7.5,7.65,7.73,7.25,577908,471983260.0,6.27,-0.13,-0.01,5.81,7.865,7.7437499999999995,7.80875,7.990416666666667
2021-09-30,7.69,7.58,7.84,7.53,516408,432317356.0,4.05,-0.92,-0.07,3.52,7.77,7.797499999999999,7.756875,7.94625
2021-10-08,7.64,7.97,7.98,7.6,170255,146216787.0,5.01,5.15,0.39,0.82,7.715,7.86875,7.746874999999999,7.915
2021-10-15,8.01,8.1,8.2,7.92,752950,661597110.0,3.51,1.63,0.13,3.64,7.825,7.873749999999999,7.74375,7.919583333333333
2021-10-22,8.12,8.25,8.43,7.95,783082,691934253.0,5.93,1.85,0.15,3.79,7.975,7.92,7.7675,7.923750000000001
2021-10-29,8.19,7.35,8.24,7.3,1337030,1118204512.0,11.39,-10.91,-0.9,6.47,7.9175,7.84375,7.73375,7.88375
2021-11-05,7.32,7.03,7.38,7.03,1102884,868353079.0,4.76,-4.35,-0.32,5.33,7.6825,7.69875,7.685,7.8429166666666665
2021-11-12,7.03,7.16,7.25,6.99,624198,487613668.0,3.7,1.85,0.13,3.02,7.4475,7.63625,7.658125,7.787916666666667
2021-11-19,7.18,7.21,7.26,7.14,463077,365373995.0,1.68,0.7,0.05,2.24,7.1875,7.581250000000001,7.6625000000000005,7.732916666666667
2021-11-26,7.21,7.16,7.21,7.12,401958,315511801.0,1.25,-0.69,-0.05,1.94,7.14,7.5287500000000005,7.663125,7.680833333333333
2021-12-03,7.11,7.16,7.19,7.08,625174,489629585.0,1.54,0.0,0.0,3.02,7.1725,7.4275,7.648125,7.640416666666667
2021-12-10,7.19,7.2,7.26,7.11,904553,713019659.0,2.09,0.56,0.04,4.38,7.1825,7.315,7.594375,7.600833333333334
2021-12-17,7.21,7.14,7.26,7.1,551694,433704964.0,2.22,-0.83,-0.06,2.67,7.165,7.17625,7.548125,7.570416666666667
2021-12-24,7.12,7.14,7.22,7.08,598198,470170807.0,1.96,0.0,0.0,2.89,7.16,7.15,7.496875,7.539166666666667
2021-12-31,7.14,7.11,7.17,7.1,443414,347253691.0,0.98,-0.42,-0.03,2.14,7.1475,7.16,7.429375,7.510000000000001
2022-01-07,7.11,7.35,7.38,7.1,723229,573918609.0,3.94,3.38,0.24,3.5,7.1850000000000005,7.18375,7.41,7.5
2022-01-14,7.43,7.31,7.59,7.3,982857,800120510.0,3.95,-0.54,-0.04,4.75,7.2275,7.19625,7.38875,7.507083333333333
2022-01-21,7.29,7.4,7.57,7.28,871559,709760197.0,3.97,1.23,0.09,4.22,7.2924999999999995,7.22625,7.3775,7.517500000000001
2022-01-28,7.36,7.15,7.54,7.15,690140,551971803.0,5.27,-3.38,-0.25,3.34,7.3025,7.2250000000000005,7.32625,7.507083333333334
2022-02-11,7.2,7.57,7.65,7.18,1070209,875255113.0,6.57,5.87,0.42,5.18,7.3575,7.27125,7.293125,7.486666666666667
2022-02-18,7.55,7.56,7.57,7.37,749991,612672577.0,2.64,-0.13,-0.01,3.63,7.42,7.32375,7.25,7.473333333333334
2022-02-25,7.55,7.23,7.55,7.21,670352,541876417.0,4.5,-4.37,-0.33,3.24,7.3775,7.335,7.2425,7.442916666666666
2022-03-04,7.23,7.28,7.37,7.16,542851,432144783.0,2.9,0.69,0.05,2.63,7.41,7.35625,7.258125,7.405
2022-03-11,7.27,6.86,7.31,6.6,815693,622573015.0,9.75,-5.77,-0.42,3.95,7.2325,7.295,7.239375000000001,7.371666666666667
2022-03-18,6.78,6.75,6.87,6.32,722585,528912316.0,8.02,-1.6,-0.11,3.5,7.03,7.2250000000000005,7.210625,7.334166666666667
2022-03-25,6.74,6.63,6.83,6.61,503905,372425957.0,3.26,-1.78,-0.12,2.44,6.88,7.12875,7.1775,7.294583333333333
2022-04-01,6.59,7.12,7.14,6.52,760200,576073736.0,9.35,7.39,0.49,3.68,6.84,7.125,7.175000000000001,7.259166666666666
2022-04-08,7.1,7.26,7.42,7.02,665042,528856342.0,5.62,1.97,0.14,3.22,6.9399999999999995,7.08625,7.17875,7.224166666666666
2022-04-15,7.24,7.23,7.25,7.0,690872,540924565.0,3.44,-0.41,-0.03,3.34,7.0600000000000005,7.045,7.184375,7.181666666666666
2022-04-22,7.16,7.09,7.23,6.88,803159,624007644.0,4.84,-1.94,-0.14,3.88,7.175000000000001,7.0275,7.18125,7.170833333333333
2022-04-29,7.01,6.73,7.1,6.45,939318,695668964.0,9.17,-5.08,-0.36,4.54,7.077500000000001,6.95875,7.1575,7.158333333333334
