日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA4,MA8,MA16,MA24
2021-01-08,4.85,4.84,4.86,4.52,214054,105080446.0,7.04,0.21,0.01,5.69,,,,
2021-01-15,4.84,4.8,4.94,4.54,207660,102358361.0,8.26,-0.83,-0.04,5.52,,,,
2021-01-22,4.8,4.73,4.95,4.66,164856,81375888.0,6.04,-1.46,-0.07,4.38,,,,
2021-01-29,4.74,4.5,4.82,4.49,95301,45368944.0,6.98,-4.86,-0.23,2.53,4.7175,,,
2021-02-05,4.49,4.43,4.5,4.29,99560,45200093.0,4.67,-1.56,-0.07,2.65,4.615,,,
2021-02-10,4.41,4.42,4.44,4.35,49916,22687038.0,2.03,-0.23,-0.01,1.33,4.52,,,
2021-02-19,4.44,4.64,4.64,4.44,55389,26071481.0,4.52,4.98,0.22,1.47,4.4975,,,
2021-02-26,4.62,4.7,4.78,4.56,188006,90735404.0,4.74,1.29,0.06,5.0,4.547499999999999,4.6325,,
2021-03-05,4.7,4.72,4.73,4.62,129375,62623021.0,2.34,0.43,0.02,3.44,4.619999999999999,4.6175,,
2021-03-12,4.72,4.76,4.93,4.46,198029,96375894.0,9.96,0.85,0.04,5.27,4.705,4.6125,,
2021-03-19,4.69,4.83,5.0,4.64,227820,112564632.0,7.56,1.47,0.07,6.06,4.7524999999999995,4.625,,
2021-03-26,4.79,4.79,4.91,4.7,166077,82354723.0,4.35,-0.83,-0.04,4.42,4.775,4.66125,,
2021-04-02,4.79,4.97,5.21,4.68,204110,102254048.0,11.06,3.76,0.18,5.43,4.8375,4.72875,,
2021-04-09,4.93,6.0,6.0,4.83,1063916,594049784.0,23.54,20.72,1.03,28.3,5.1475,4.92625,,
2021-04-16,5.8,7.33,7.33,5.39,1452312,931023882.0,32.33,22.17,1.33,38.63,5.7725,5.2625,,
2021-04-23,7.62,7.4,8.24,6.7,4234699,3307094528.0,21.01,0.95,0.07,112.63,6.425000000000001,5.6,5.11625,
2021-04-30,6.84,6.74,7.31,6.14,2952880,2015216640.0,15.81,-8.92,-0.66,78.54,6.867500000000001,5.8525,5.234999999999999,
2021-05-07,6.64,6.06,6.96,5.93,1018246,672413792.0,15.28,-10.09,-0.68,27.08,6.882499999999999,6.015,5.31375,
2021-05-14,6.19,7.12,7.96,6.13,3330495,2420154304.0,30.2,17.49,1.06,88.58,6.83,6.3012500000000005,5.463125,
2021-05-21,6.99,7.82,8.14,6.48,2469932,1885060524.0,23.31,9.83,0.7,65.69,6.9350000000000005,6.680000000000001,5.670624999999999,
2021-05-28,7.64,7.9,8.46,7.24,2903319,2384354432.0,15.6,1.02,0.08,77.22,7.225,7.04625,5.8875,
2021-06-04,7.83,7.67,9.11,7.45,2315029,1906712882.0,21.01,-2.91,-0.23,61.57,7.6275,7.255000000000001,6.090625,
2021-06-11,7.33,6.24,7.33,6.23,1106741,753536631.0,14.34,-18.64,-1.43,29.44,7.407500000000001,7.11875,6.190625,
2021-06-18,6.21,6.2,6.32,6.0,576875,361525260.0,5.13,-0.64,-0.04,15.34,7.0025,6.96875,6.284375,5.733750000000001
2021-06-25,6.2,6.02,6.41,5.82,774665,482357341.0,9.52,-2.9,-0.18,20.6,6.5325,6.87875,6.365625,5.782916666666666
2021-07-02,5.96,6.18,6.18,5.8,705872,432703861.0,6.31,2.66,0.16,18.77,6.16,6.893750000000001,6.454375000000001,5.840416666666667
2021-07-09,6.18,5.81,6.18,5.66,529920,321804953.0,8.41,-5.99,-0.37,14.09,6.052499999999999,6.7299999999999995,6.515625,5.885416666666667
2021-07-16,5.83,5.54,5.97,5.53,533891,314286105.0,7.57,-4.65,-0.27,14.2,5.887499999999999,6.444999999999999,6.5625,5.92875
2021-07-23,5.51,5.39,5.74,5.33,364399,204931621.0,7.4,-2.71,-0.15,9.69,5.7299999999999995,6.13125,6.58875,5.96875
2021-07-30,5.38,5.24,5.45,4.98,313285,167895929.0,8.72,-2.78,-0.15,8.33,5.494999999999999,5.8275,6.54125,6.002916666666667
2021-08-06,5.24,5.2,5.45,5.15,252900,137053706.0,5.73,-0.76,-0.04,6.73,5.3425,5.6975,6.408125,6.026250000000001
2021-08-13,5.16,5.36,5.49,5.16,254083,139897327.0,6.35,3.08,0.16,6.76,5.2975,5.5925,6.280625,6.05375
2021-08-20,5.36,5.28,5.53,5.19,324071,177499930.0,6.34,-1.49,-0.08,8.62,5.2700000000000005,5.5,6.189375,6.077083333333333
2021-08-27,5.28,5.9,6.11,5.28,964438,575366909.0,15.72,11.74,0.62,25.65,5.4350000000000005,5.465,6.179375,6.124583333333334
2021-09-03,6.08,6.04,6.51,5.87,988282,622759678.0,10.85,2.37,0.14,26.28,5.6450000000000005,5.49375,6.1118749999999995,6.175
2021-09-10,6.07,6.02,6.25,6.0,509429,317564551.0,4.14,-0.33,-0.02,13.55,5.81,5.553750000000001,5.999375000000001,6.22625
2021-09-17,6.02,6.74,6.86,5.92,993795,657426203.0,15.61,11.96,0.72,26.43,6.175000000000001,5.7225,5.926875,6.300000000000001
2021-09-24,6.57,6.23,6.72,6.22,527347,346949071.0,7.42,-7.57,-0.51,14.03,6.2575,5.84625,5.836875,6.309583333333333
2021-09-30,6.23,5.89,6.34,5.78,293463,178396761.0,8.99,-5.46,-0.34,7.81,6.22,5.9325,5.815,6.249583333333333
2021-10-08,5.93,6.16,6.16,5.93,72156,44843309.0,3.9,4.58,0.27,1.92,6.255,6.0325,5.8125,6.197916666666667
2021-10-15,6.15,6.27,6.58,6.0,551380,355182937.0,9.42,1.79,0.11,14.66,6.1375,6.15625,5.828125,6.178333333333334
2021-10-22,6.34,5.91,6.4,5.89,304352,190875444.0,8.13,-5.74,-0.36,8.09,6.0575,6.1575,5.81125,6.172083333333333
2021-10-29,5.88,6.36,6.94,5.82,900547,593496433.0,18.95,7.61,0.45,23.95,6.175000000000001,6.1975,5.845625,6.140416666666667
2021-11-05,6.4,6.69,6.82,6.2,857530,574892784.0,9.75,5.19,0.33,22.81,6.3075,6.281250000000001,5.9175,6.093333333333334
2021-11-12,6.63,6.81,6.98,6.18,683370,454053161.0,11.96,1.79,0.12,18.18,6.442500000000001,6.29,6.0062500000000005,6.047916666666667
2021-11-19,6.81,6.72,7.18,6.63,786694,550982800.0,8.08,-1.32,-0.09,20.92,6.6450000000000005,6.351249999999999,6.098750000000001,6.008333333333334
2021-11-26,6.72,7.09,7.54,6.42,1352296,973334416.0,16.67,5.51,0.37,35.97,6.8275,6.50125,6.216875,6.04375
2021-12-03,6.89,7.28,7.36,6.78,972522,695213836.0,8.18,2.68,0.19,25.87,6.975,6.64125,6.336875,6.08875
2021-12-10,7.1,7.11,7.31,6.89,799623,579800797.0,5.77,-2.34,-0.17,21.27,7.05,6.74625,6.45125,6.134166666666666
2021-12-17,7.13,6.76,7.28,6.67,525601,369403882.0,8.58,-4.92,-0.35,13.98,7.06,6.8525,6.505,6.158333333333334
2021-12-24,6.75,6.38,6.79,6.33,347956,233535795.0,6.8,-5.62,-0.38,9.25,6.8825,6.855,6.526249999999999,6.182083333333334
2021-12-31,6.4,6.53,6.62,6.31,266230,175431405.0,4.86,2.35,0.15,7.08,6.694999999999999,6.835,6.5581249999999995,6.223333333333334
2022-01-07,6.57,6.81,7.0,6.52,419597,292133199.0,7.35,4.29,0.28,11.16,6.619999999999999,6.835,6.5625,6.2825
2022-01-14,6.86,7.27,8.36,6.82,2189412,1679733714.0,22.61,6.75,0.46,58.23,6.7475000000000005,6.9037500000000005,6.6274999999999995,6.367083333333333
2022-01-21,7.26,7.28,7.88,6.99,1257922,950595726.0,12.24,0.14,0.01,33.46,6.972499999999999,6.9275,6.7143749999999995,6.453749999999999
2022-01-28,7.19,7.39,7.76,6.9,1335507,993268861.0,11.81,1.51,0.11,35.52,7.1875,6.94125,6.79125,6.538333333333334
2022-02-11,7.43,8.26,8.65,7.26,1878962,1514171350.0,18.81,11.77,0.87,49.97,7.549999999999999,7.085,6.915625,6.6625000000000005
2022-02-18,8.11,7.81,8.86,7.58,1436846,1183839482.0,15.5,-5.45,-0.45,38.21,7.6850000000000005,7.21625,7.034375,6.742083333333333
2022-02-25,7.72,8.1,8.66,7.56,1570567,1295970414.0,14.08,3.71,0.29,41.77,7.89,7.4312499999999995,7.1431249999999995,6.827916666666667
2022-03-04,7.99,9.3,10.37,7.28,3035917,2721649862.0,38.15,14.81,1.2,80.74,8.3675,7.7775,7.3062499999999995,6.964583333333334
2022-03-11,8.88,8.1,10.13,7.7,2584704,2262872981.0,26.13,-12.9,-1.2,68.74,8.3275,7.93875,7.386875,7.021249999999999
2022-03-18,7.98,7.02,8.15,6.51,1312380,958027486.0,20.25,-13.33,-1.08,34.9,8.129999999999999,7.9075,7.405625,7.054166666666666
2022-03-25,7.02,6.89,7.1,6.71,775918,547006695.0,5.56,-1.85,-0.13,20.64,7.8275,7.85875,7.393125,7.095833333333334
