日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA4,MA8,MA16,MA24
2021-01-08,26.08,26.26,28.76,25.79,204263,822904293.0,11.38,0.61,0.16,5.06,,,,
2021-01-15,26.14,26.43,27.74,25.69,186962,743646714.0,7.81,0.65,0.17,4.63,,,,
2021-01-22,26.36,28.51,28.68,26.15,176025,723303900.0,9.57,7.87,2.08,4.36,,,,
2021-01-29,28.58,26.86,29.61,26.42,144549,590830434.0,11.19,-5.79,-1.65,3.58,27.015,,,
2021-02-05,26.79,26.28,28.13,25.68,174868,694489153.0,9.12,-2.16,-0.58,4.33,27.02,,,
2021-02-10,26.28,27.63,27.76,26.03,95702,379754689.0,6.58,5.14,1.35,2.37,27.32,,,
2021-02-19,27.97,27.59,28.41,26.63,81683,329899679.0,6.44,-0.14,-0.04,2.02,27.09,,,
2021-02-26,27.36,24.43,27.52,24.3,162873,625653738.0,11.67,-11.45,-3.16,4.03,26.4825,26.74875,,
2021-03-05,24.65,25.48,25.61,24.35,93371,347552747.0,5.16,4.3,1.05,2.31,26.2825,26.65125,,
2021-03-12,25.54,23.99,25.54,23.58,93909,340234276.0,7.69,-5.85,-1.49,2.32,25.372500000000002,26.34625,,
2021-03-19,23.94,24.36,24.79,23.73,80170,288744839.0,4.42,1.54,0.37,1.98,24.564999999999998,25.827499999999997,,
2021-03-26,24.36,24.69,25.03,23.79,89259,324871179.0,5.09,1.35,0.33,2.21,24.63,25.55625,,
2021-04-02,24.65,25.3,26.47,24.29,153743,583850331.0,8.83,2.47,0.61,3.81,24.585,25.43375,,
2021-04-09,25.43,25.61,25.83,24.78,94742,357319782.0,4.15,1.23,0.31,2.35,24.99,25.18125,,
2021-04-16,25.59,26.83,26.96,25.28,131908,509649144.0,6.56,4.76,1.22,3.27,25.607499999999998,25.08625,,
2021-04-23,27.02,27.36,28.69,27.02,168142,694421479.0,6.22,1.98,0.53,4.16,26.275,25.4525,26.100625,
2021-04-30,27.42,26.47,28.26,26.11,163130,654107379.0,7.86,-3.25,-0.89,4.04,26.5675,25.57625,26.11375,
2021-05-07,26.49,25.15,26.76,25.03,49196,188725821.0,6.54,-4.99,-1.32,1.22,26.4525,25.721249999999998,26.03375,
2021-05-14,25.01,25.34,25.4,24.44,96837,359331981.0,3.82,0.76,0.19,2.4,26.08,25.84375,25.835625,
2021-05-21,25.36,25.64,26.21,25.2,76393,292747847.0,3.99,1.18,0.3,1.89,25.65,25.962500000000002,25.759375,
2021-05-28,25.58,26.61,27.33,25.16,109813,430931801.0,8.46,3.78,0.97,2.72,25.685,26.12625,25.78,
2021-06-04,26.15,25.37,27.0,25.14,163224,518936680.0,6.99,-4.66,-1.24,2.89,25.740000000000002,26.096249999999998,25.638749999999998,
2021-06-11,25.38,24.75,26.02,24.63,117204,311600726.0,5.48,-2.44,-0.62,2.07,25.5925,25.83625,25.46125,
2021-06-18,24.76,24.71,25.47,24.49,72952,191630563.0,3.96,-0.16,-0.04,1.29,25.36,25.505,25.478749999999998,25.902083333333334
2021-06-25,24.52,24.75,25.47,24.17,125305,324609682.0,5.26,0.16,0.04,2.22,24.895000000000003,25.29,25.433124999999997,25.839166666666667
2021-07-02,24.93,24.79,25.42,24.32,136501,355994008.0,4.44,0.16,0.04,2.41,24.75,25.245,25.483125,25.770833333333332
2021-07-09,24.79,23.5,24.85,23.02,121755,310211228.0,7.38,-5.2,-1.29,2.15,24.4375,25.015,25.429375,25.562083333333334
2021-07-16,23.45,23.69,24.82,23.25,117443,299331611.0,6.68,0.81,0.19,2.08,24.182499999999997,24.77125,25.366875,25.430000000000003
2021-07-23,23.64,22.93,24.19,22.92,86464,214891372.0,5.36,-3.21,-0.76,1.53,23.7275,24.31125,25.21875,25.290416666666662
2021-07-30,22.85,20.35,22.85,19.96,138135,308829198.0,12.6,-11.25,-2.58,2.44,22.6175,23.68375,24.89,24.98708333333333
2021-08-06,19.94,19.58,21.24,19.4,166659,359813545.0,9.04,-3.78,-0.77,2.95,21.6375,23.0375,24.436875,24.653333333333332
2021-08-13,19.55,21.49,21.88,19.32,164093,366933421.0,13.07,9.75,1.91,2.9,21.0875,22.634999999999998,24.07,24.530833333333334
2021-08-20,21.63,21.42,22.71,20.91,136966,317690245.0,8.38,-0.33,-0.07,2.42,20.71,22.21875,23.754375,24.361666666666665
2021-08-27,21.33,21.56,22.4,21.32,137460,317817045.0,5.04,0.65,0.14,2.43,21.0125,21.815,23.529999999999998,24.260416666666668
2021-09-03,21.49,21.8,22.49,21.2,161937,373565840.0,5.98,1.11,0.24,2.86,21.567500000000003,21.6025,23.30875,24.15375
2021-09-10,21.8,20.96,22.37,20.91,169183,388796658.0,6.7,-3.85,-0.84,2.99,21.435,21.26125,23.01625,23.998333333333335
2021-09-17,21.02,20.08,21.42,19.75,161125,351671400.0,7.97,-4.2,-0.88,2.85,21.099999999999998,20.905,22.608125,23.780833333333334
2021-09-24,19.77,20.24,20.52,19.7,64108,137258758.0,4.08,0.8,0.16,1.13,20.77,20.89125,22.2875,23.557083333333335
2021-09-30,20.24,19.93,20.81,19.83,98368,211852623.0,4.84,-1.53,-0.31,1.74,20.3025,20.935,21.98625,23.269583333333333
2021-10-08,19.92,20.11,20.4,19.92,18695,40209678.0,2.41,0.9,0.18,0.33,20.09,20.7625,21.69875,22.9675
2021-10-15,20.26,20.14,21.05,20.13,89442,195364230.0,4.57,0.15,0.03,1.58,20.105,20.6025,21.410625,22.70375
2021-10-22,20.12,18.8,20.14,17.9,182452,366776966.0,11.12,-6.65,-1.34,3.23,19.745,20.2575,21.03625,22.439166666666665
2021-10-29,18.79,21.46,21.95,18.67,292114,635775721.0,17.45,14.15,2.66,5.16,20.127499999999998,20.215,20.90875,22.2775
2021-11-05,21.49,22.94,23.57,21.06,308436,731796544.0,11.7,6.9,1.48,5.45,20.835,20.4625,20.861875,22.165000000000003
2021-11-12,22.82,22.77,23.18,22.39,174518,421288982.0,3.44,-0.74,-0.17,3.09,21.4925,20.798750000000002,20.851875,22.005
2021-11-19,22.77,22.49,23.52,22.25,154370,373834847.0,5.58,-1.23,-0.28,2.73,22.415,21.080000000000002,20.985625,21.885
